time	V(n001)	I(C1)	I(L1)	I(R1)
1.264336499109987e-02	9.176428e-02	1.402370e-01	5.865823e-04	-1.408236e-01
1.274336499109987e-02	9.246527e-02	1.401577e-01	5.957937e-04	-1.407535e-01
1.284336499109986e-02	9.316585e-02	1.400783e-01	6.050752e-04	-1.406834e-01
1.294336499109986e-02	9.386605e-02	1.399990e-01	6.144267e-04	-1.406134e-01
1.304336499109986e-02	9.456585e-02	1.399196e-01	6.238483e-04	-1.405434e-01
1.314336499109986e-02	9.526524e-02	1.398401e-01	6.333397e-04	-1.404735e-01
1.324336499109986e-02	9.596425e-02	1.397607e-01	6.429012e-04	-1.404036e-01
1.334336499109986e-02	9.666285e-02	1.396812e-01	6.525324e-04	-1.403337e-01
1.344336499109986e-02	9.736106e-02	1.396017e-01	6.622336e-04	-1.402639e-01
1.354336499109986e-02	9.805886e-02	1.395221e-01	6.720045e-04	-1.401941e-01
1.364336499109986e-02	9.875628e-02	1.394425e-01	6.818452e-04	-1.401244e-01
1.374336499109986e-02	9.945329e-02	1.393629e-01	6.917556e-04	-1.400547e-01
1.384336499109986e-02	1.001499e-01	1.392833e-01	7.017357e-04	-1.399850e-01
1.394336499109986e-02	1.008461e-01	1.392036e-01	7.117855e-04	-1.399154e-01
1.404336499109986e-02	1.015419e-01	1.391239e-01	7.219048e-04	-1.398458e-01
1.414336499109986e-02	1.022374e-01	1.390442e-01	7.320936e-04	-1.397763e-01
1.424336499109986e-02	1.029324e-01	1.389644e-01	7.423521e-04	-1.397068e-01
1.434336499109986e-02	1.036270e-01	1.388846e-01	7.526800e-04	-1.396373e-01
1.444336499109986e-02	1.043212e-01	1.388048e-01	7.630773e-04	-1.395679e-01
1.454336499109985e-02	1.050151e-01	1.387250e-01	7.735441e-04	-1.394985e-01
1.464336499109985e-02	1.057085e-01	1.386451e-01	7.840801e-04	-1.394292e-01
1.474336499109985e-02	1.064015e-01	1.385652e-01	7.946856e-04	-1.393598e-01
1.484336499109985e-02	1.070941e-01	1.384852e-01	8.053603e-04	-1.392906e-01
1.494336499109985e-02	1.077864e-01	1.384053e-01	8.161042e-04	-1.392214e-01
1.504336499109985e-02	1.084782e-01	1.383253e-01	8.269174e-04	-1.391522e-01
1.514336499109985e-02	1.091696e-01	1.382452e-01	8.377997e-04	-1.390830e-01
1.524336499109985e-02	1.098606e-01	1.381652e-01	8.487511e-04	-1.390139e-01
1.534336499109985e-02	1.105513e-01	1.380851e-01	8.597716e-04	-1.389449e-01
1.544336499109985e-02	1.112415e-01	1.380050e-01	8.708612e-04	-1.388759e-01
1.554336499109985e-02	1.119313e-01	1.379248e-01	8.820197e-04	-1.388069e-01
1.564336499109985e-02	1.126207e-01	1.378447e-01	8.932472e-04	-1.387379e-01
1.574336499109985e-02	1.133098e-01	1.377645e-01	9.045437e-04	-1.386690e-01
1.584336499109985e-02	1.139984e-01	1.376843e-01	9.159090e-04	-1.386002e-01
1.594336499109985e-02	1.146866e-01	1.376040e-01	9.273431e-04	-1.385313e-01
1.604336499109985e-02	1.153744e-01	1.375237e-01	9.388461e-04	-1.384626e-01
1.614336499109984e-02	1.160618e-01	1.374434e-01	9.504178e-04	-1.383938e-01
1.624336499109984e-02	1.167489e-01	1.373631e-01	9.620583e-04	-1.383251e-01
1.634336499109984e-02	1.174355e-01	1.372827e-01	9.737674e-04	-1.382565e-01
1.644336499109984e-02	1.181217e-01	1.372023e-01	9.855451e-04	-1.381878e-01
1.654336499109984e-02	1.188075e-01	1.371219e-01	9.973915e-04	-1.381193e-01
1.664336499109984e-02	1.194929e-01	1.370414e-01	1.009306e-03	-1.380507e-01
1.674336499109984e-02	1.201779e-01	1.369609e-01	1.021290e-03	-1.379822e-01
1.684336499109984e-02	1.208625e-01	1.368804e-01	1.033342e-03	-1.379137e-01
1.694336499109984e-02	1.215467e-01	1.367999e-01	1.045462e-03	-1.378453e-01
1.704336499109984e-02	1.222305e-01	1.367193e-01	1.057651e-03	-1.377770e-01
1.714336499109984e-02	1.229139e-01	1.366387e-01	1.069908e-03	-1.377086e-01
1.724336499109984e-02	1.235969e-01	1.365581e-01	1.082233e-03	-1.376403e-01
1.734336499109984e-02	1.242795e-01	1.364774e-01	1.094627e-03	-1.375721e-01
1.744336499109984e-02	1.249617e-01	1.363968e-01	1.107089e-03	-1.375038e-01
1.754336499109984e-02	1.256434e-01	1.363160e-01	1.119619e-03	-1.374357e-01
1.764336499109984e-02	1.263248e-01	1.362353e-01	1.132217e-03	-1.373675e-01
1.774336499109984e-02	1.270058e-01	1.361545e-01	1.144884e-03	-1.372994e-01
1.784336499109983e-02	1.276864e-01	1.360737e-01	1.157618e-03	-1.372314e-01
1.794336499109983e-02	1.283665e-01	1.359929e-01	1.170421e-03	-1.371633e-01
1.804336499109983e-02	1.290463e-01	1.359121e-01	1.183291e-03	-1.370954e-01
1.814336499109983e-02	1.297257e-01	1.358312e-01	1.196230e-03	-1.370274e-01
1.824336499109983e-02	1.304046e-01	1.357503e-01	1.209236e-03	-1.369595e-01
1.834336499109983e-02	1.310832e-01	1.356694e-01	1.222311e-03	-1.368917e-01
1.844336499109983e-02	1.317613e-01	1.355884e-01	1.235453e-03	-1.368239e-01
1.854336499109983e-02	1.324390e-01	1.355074e-01	1.248663e-03	-1.367561e-01
1.864336499109983e-02	1.331164e-01	1.354264e-01	1.261940e-03	-1.366884e-01
1.874336499109983e-02	1.337933e-01	1.353454e-01	1.275286e-03	-1.366207e-01
1.884336499109983e-02	1.344698e-01	1.352643e-01	1.288699e-03	-1.365530e-01
1.894336499109983e-02	1.351460e-01	1.351832e-01	1.302179e-03	-1.364854e-01
1.904336499109983e-02	1.358217e-01	1.351021e-01	1.315728e-03	-1.364178e-01
1.914336499109983e-02	1.364970e-01	1.350210e-01	1.329343e-03	-1.363503e-01
1.924336499109983e-02	1.371719e-01	1.349398e-01	1.343027e-03	-1.362828e-01
1.934336499109983e-02	1.378464e-01	1.348586e-01	1.356778e-03	-1.362154e-01
1.944336499109982e-02	1.385205e-01	1.347774e-01	1.370596e-03	-1.361480e-01
1.954336499109982e-02	1.391941e-01	1.346961e-01	1.384481e-03	-1.360806e-01
1.964336499109982e-02	1.398674e-01	1.346148e-01	1.398434e-03	-1.360133e-01
1.974336499109982e-02	1.405403e-01	1.345335e-01	1.412454e-03	-1.359460e-01
1.984336499109982e-02	1.412128e-01	1.344522e-01	1.426542e-03	-1.358787e-01
1.994336499109982e-02	1.418848e-01	1.343708e-01	1.440697e-03	-1.358115e-01
2.004336499109982e-02	1.425565e-01	1.342894e-01	1.454919e-03	-1.357443e-01
2.014336499109982e-02	1.432277e-01	1.342080e-01	1.469208e-03	-1.356772e-01
2.024336499109982e-02	1.438985e-01	1.341266e-01	1.483564e-03	-1.356101e-01
2.034336499109982e-02	1.445690e-01	1.340451e-01	1.497987e-03	-1.355431e-01
2.044336499109982e-02	1.452390e-01	1.339636e-01	1.512477e-03	-1.354761e-01
2.054336499109982e-02	1.459086e-01	1.338821e-01	1.527035e-03	-1.354091e-01
2.064336499109982e-02	1.465778e-01	1.338006e-01	1.541659e-03	-1.353422e-01
2.074336499109982e-02	1.472466e-01	1.337190e-01	1.556350e-03	-1.352753e-01
2.084336499109982e-02	1.479150e-01	1.336374e-01	1.571108e-03	-1.352085e-01
2.094336499109982e-02	1.485830e-01	1.335558e-01	1.585932e-03	-1.351417e-01
2.104336499109982e-02	1.492506e-01	1.334741e-01	1.600824e-03	-1.350749e-01
2.114336499109981e-02	1.499177e-01	1.333924e-01	1.615782e-03	-1.350082e-01
2.124336499109981e-02	1.505845e-01	1.333108e-01	1.630807e-03	-1.349415e-01
2.134336499109981e-02	1.512508e-01	1.332290e-01	1.645899e-03	-1.348749e-01
2.144336499109981e-02	1.519168e-01	1.331473e-01	1.661057e-03	-1.348083e-01
2.154336499109981e-02	1.525823e-01	1.330655e-01	1.676282e-03	-1.347418e-01
2.164336499109981e-02	1.532474e-01	1.329837e-01	1.691573e-03	-1.346752e-01
2.174336499109981e-02	1.539122e-01	1.329018e-01	1.706931e-03	-1.346088e-01
2.184336499109981e-02	1.545765e-01	1.328200e-01	1.722355e-03	-1.345424e-01
2.194336499109981e-02	1.552404e-01	1.327381e-01	1.737846e-03	-1.344760e-01
2.204336499109981e-02	1.559038e-01	1.326562e-01	1.753403e-03	-1.344096e-01
2.214336499109981e-02	1.565669e-01	1.325743e-01	1.769026e-03	-1.343433e-01
2.224336499109981e-02	1.572296e-01	1.324923e-01	1.784716e-03	-1.342770e-01
2.234336499109981e-02	1.578918e-01	1.324103e-01	1.800472e-03	-1.342108e-01
2.244336499109981e-02	1.585537e-01	1.323283e-01	1.816294e-03	-1.341446e-01
2.254336499109981e-02	1.592151e-01	1.322463e-01	1.832182e-03	-1.340785e-01
2.264336499109981e-02	1.598762e-01	1.321643e-01	1.848136e-03	-1.340124e-01
2.274336499109980e-02	1.605368e-01	1.320822e-01	1.864157e-03	-1.339463e-01
2.284336499109980e-02	1.611970e-01	1.320001e-01	1.880243e-03	-1.338803e-01
2.294336499109980e-02	1.618568e-01	1.319179e-01	1.896396e-03	-1.338143e-01
2.304336499109980e-02	1.625161e-01	1.318358e-01	1.912614e-03	-1.337484e-01
2.314336499109980e-02	1.631751e-01	1.317536e-01	1.928899e-03	-1.336825e-01
2.324336499109980e-02	1.638337e-01	1.316714e-01	1.945249e-03	-1.336166e-01
2.334336499109980e-02	1.644918e-01	1.315891e-01	1.961665e-03	-1.335508e-01
2.344336499109980e-02	1.651496e-01	1.315069e-01	1.978147e-03	-1.334850e-01
2.354336499109980e-02	1.658069e-01	1.314246e-01	1.994695e-03	-1.334193e-01
2.364336499109980e-02	1.664638e-01	1.313423e-01	2.011308e-03	-1.333536e-01
2.374336499109980e-02	1.671203e-01	1.312600e-01	2.027987e-03	-1.332880e-01
2.384336499109980e-02	1.677764e-01	1.311776e-01	2.044732e-03	-1.332224e-01
2.394336499109980e-02	1.684321e-01	1.310952e-01	2.061542e-03	-1.331568e-01
2.404336499109980e-02	1.690874e-01	1.310128e-01	2.078417e-03	-1.330913e-01
2.414336499109980e-02	1.697422e-01	1.309304e-01	2.095359e-03	-1.330258e-01
2.424336499109980e-02	1.703967e-01	1.308480e-01	2.112366e-03	-1.329603e-01
2.434336499109980e-02	1.710507e-01	1.307655e-01	2.129438e-03	-1.328949e-01
2.444336499109979e-02	1.717043e-01	1.306830e-01	2.146575e-03	-1.328296e-01
2.454336499109979e-02	1.723575e-01	1.306005e-01	2.163778e-03	-1.327643e-01
2.464336499109979e-02	1.730103e-01	1.305179e-01	2.181046e-03	-1.326990e-01
2.474336499109979e-02	1.736627e-01	1.304353e-01	2.198380e-03	-1.326337e-01
2.484336499109979e-02	1.743147e-01	1.303528e-01	2.215778e-03	-1.325685e-01
2.494336499109979e-02	1.749662e-01	1.302701e-01	2.233242e-03	-1.325034e-01
2.504336499109979e-02	1.756174e-01	1.301875e-01	2.250771e-03	-1.324383e-01
2.514336499109979e-02	1.762681e-01	1.301048e-01	2.268365e-03	-1.323732e-01
2.524336499109979e-02	1.769184e-01	1.300221e-01	2.286024e-03	-1.323082e-01
2.534336499109979e-02	1.775683e-01	1.299394e-01	2.303748e-03	-1.322432e-01
2.544336499109979e-02	1.782178e-01	1.298567e-01	2.321538e-03	-1.321782e-01
2.554336499109979e-02	1.788669e-01	1.297739e-01	2.339392e-03	-1.321133e-01
2.564336499109979e-02	1.795156e-01	1.296911e-01	2.357310e-03	-1.320484e-01
2.574336499109979e-02	1.801638e-01	1.296083e-01	2.375294e-03	-1.319836e-01
2.584336499109979e-02	1.808117e-01	1.295255e-01	2.393343e-03	-1.319188e-01
2.594336499109979e-02	1.814591e-01	1.294426e-01	2.411456e-03	-1.318541e-01
2.604336499109978e-02	1.821061e-01	1.293598e-01	2.429634e-03	-1.317894e-01
2.614336499109978e-02	1.827527e-01	1.292769e-01	2.447877e-03	-1.317247e-01
2.624336499109978e-02	1.833988e-01	1.291939e-01	2.466184e-03	-1.316601e-01
2.634336499109978e-02	1.840446e-01	1.291110e-01	2.484556e-03	-1.315955e-01
2.644336499109978e-02	1.846900e-01	1.290280e-01	2.502993e-03	-1.315310e-01
2.654336499109978e-02	1.853349e-01	1.289450e-01	2.521493e-03	-1.314665e-01
2.664336499109978e-02	1.859794e-01	1.288620e-01	2.540059e-03	-1.314021e-01
2.674336499109978e-02	1.866235e-01	1.287790e-01	2.558689e-03	-1.313376e-01
2.684336499109978e-02	1.872672e-01	1.286959e-01	2.577383e-03	-1.312733e-01
2.694336499109978e-02	1.879105e-01	1.286128e-01	2.596142e-03	-1.312090e-01
2.704336499109978e-02	1.885533e-01	1.285297e-01	2.614964e-03	-1.311447e-01
2.714336499109978e-02	1.891958e-01	1.284466e-01	2.633852e-03	-1.310804e-01
2.724336499109978e-02	1.898378e-01	1.283634e-01	2.652803e-03	-1.310162e-01
2.734336499109978e-02	1.904794e-01	1.282802e-01	2.671819e-03	-1.309521e-01
2.744336499109978e-02	1.911206e-01	1.281970e-01	2.690898e-03	-1.308879e-01
2.754336499109978e-02	1.917614e-01	1.281138e-01	2.710042e-03	-1.308239e-01
2.764336499109978e-02	1.924017e-01	1.280306e-01	2.729250e-03	-1.307598e-01
2.774336499109977e-02	1.930417e-01	1.279473e-01	2.748522e-03	-1.306958e-01
2.784336499109977e-02	1.936812e-01	1.278640e-01	2.767858e-03	-1.306319e-01
2.794336499109977e-02	1.943203e-01	1.277807e-01	2.787258e-03	-1.305680e-01
2.804336499109977e-02	1.949590e-01	1.276974e-01	2.806721e-03	-1.305041e-01
2.814336499109977e-02	1.955973e-01	1.276140e-01	2.826249e-03	-1.304403e-01
2.824336499109977e-02	1.962352e-01	1.275306e-01	2.845840e-03	-1.303765e-01
