time	V(n001)	I(C1)	I(L1)	I(R1)
2.090319277547065e-02	3.174004e-01	4.983055e-03	1.842941e-03	-6.825996e-03
2.100319277547065e-02	3.183944e-01	4.957220e-03	1.858836e-03	-6.816056e-03
2.110319277547065e-02	3.193833e-01	4.931387e-03	1.874780e-03	-6.806167e-03
2.120319277547065e-02	3.203670e-01	4.905557e-03	1.890774e-03	-6.796330e-03
2.130319277547065e-02	3.213455e-01	4.879729e-03	1.906816e-03	-6.786545e-03
2.140319277547065e-02	3.223189e-01	4.853904e-03	1.922908e-03	-6.776812e-03
2.150319277547065e-02	3.232871e-01	4.828081e-03	1.939048e-03	-6.767130e-03
2.160319277547065e-02	3.242501e-01	4.802263e-03	1.955236e-03	-6.757499e-03
2.170319277547065e-02	3.252080e-01	4.776448e-03	1.971473e-03	-6.747921e-03
2.180319277547065e-02	3.261607e-01	4.750636e-03	1.987757e-03	-6.738393e-03
2.190319277547064e-02	3.271082e-01	4.724829e-03	2.004088e-03	-6.728918e-03
2.200319277547064e-02	3.280506e-01	4.699027e-03	2.020467e-03	-6.719494e-03
2.210319277547064e-02	3.289878e-01	4.673229e-03	2.036893e-03	-6.710122e-03
2.220319277547064e-02	3.299199e-01	4.647436e-03	2.053366e-03	-6.700801e-03
2.230319277547064e-02	3.308468e-01	4.621647e-03	2.069885e-03	-6.691532e-03
2.240319277547064e-02	3.317685e-01	4.595865e-03	2.086450e-03	-6.682314e-03
2.250319277547064e-02	3.326851e-01	4.570087e-03	2.103061e-03	-6.673148e-03
2.260319277547064e-02	3.335966e-01	4.544316e-03	2.119718e-03	-6.664034e-03
2.270319277547064e-02	3.345029e-01	4.518551e-03	2.136420e-03	-6.654971e-03
2.280319277547064e-02	3.354040e-01	4.492792e-03	2.153168e-03	-6.645960e-03
2.290319277547064e-02	3.363000e-01	4.467039e-03	2.169961e-03	-6.637000e-03
2.300319277547064e-02	3.371908e-01	4.441294e-03	2.186798e-03	-6.628092e-03
2.310319277547064e-02	3.380765e-01	4.415555e-03	2.203679e-03	-6.619235e-03
2.320319277547064e-02	3.389570e-01	4.389824e-03	2.220605e-03	-6.610429e-03
2.330319277547064e-02	3.398325e-01	4.364101e-03	2.237575e-03	-6.601675e-03
2.340319277547064e-02	3.407027e-01	4.338385e-03	2.254588e-03	-6.592973e-03
2.350319277547063e-02	3.415678e-01	4.312677e-03	2.271645e-03	-6.584322e-03
2.360319277547063e-02	3.424278e-01	4.286978e-03	2.288744e-03	-6.575722e-03
2.370319277547063e-02	3.432826e-01	4.261287e-03	2.305887e-03	-6.567174e-03
2.380319277547063e-02	3.441323e-01	4.235605e-03	2.323072e-03	-6.558677e-03
2.390319277547063e-02	3.449768e-01	4.209932e-03	2.340300e-03	-6.550231e-03
2.400319277547063e-02	3.458163e-01	4.184268e-03	2.357570e-03	-6.541837e-03
2.410319277547063e-02	3.466505e-01	4.158613e-03	2.374881e-03	-6.533495e-03
2.420319277547063e-02	3.474797e-01	4.132969e-03	2.392234e-03	-6.525203e-03
2.430319277547063e-02	3.483037e-01	4.107334e-03	2.409629e-03	-6.516963e-03
2.440319277547063e-02	3.491226e-01	4.081709e-03	2.427064e-03	-6.508774e-03
2.450319277547063e-02	3.499364e-01	4.056095e-03	2.444541e-03	-6.500636e-03
2.460319277547063e-02	3.507451e-01	4.030492e-03	2.462058e-03	-6.492549e-03
2.470319277547063e-02	3.515486e-01	4.004899e-03	2.479615e-03	-6.484514e-03
2.480319277547063e-02	3.523470e-01	3.979317e-03	2.497212e-03	-6.476530e-03
2.490319277547063e-02	3.531404e-01	3.953747e-03	2.514849e-03	-6.468596e-03
2.500319277547063e-02	3.539285e-01	3.928189e-03	2.532526e-03	-6.460715e-03
2.510319277547063e-02	3.547116e-01	3.902642e-03	2.550242e-03	-6.452884e-03
2.520319277547062e-02	3.554896e-01	3.877108e-03	2.567997e-03	-6.445104e-03
2.530319277547062e-02	3.562625e-01	3.851585e-03	2.585790e-03	-6.437375e-03
2.540319277547062e-02	3.570302e-01	3.826075e-03	2.603622e-03	-6.429698e-03
2.550319277547062e-02	3.577929e-01	3.800578e-03	2.621493e-03	-6.422071e-03
2.560319277547062e-02	3.585505e-01	3.775094e-03	2.639401e-03	-6.414495e-03
2.570319277547062e-02	3.593029e-01	3.749623e-03	2.657347e-03	-6.406971e-03
2.580319277547062e-02	3.600503e-01	3.724166e-03	2.675331e-03	-6.399497e-03
2.590319277547062e-02	3.607926e-01	3.698722e-03	2.693352e-03	-6.392074e-03
2.600319277547062e-02	3.615298e-01	3.673292e-03	2.711410e-03	-6.384702e-03
2.610319277547062e-02	3.622619e-01	3.647876e-03	2.729505e-03	-6.377381e-03
2.620319277547062e-02	3.629889e-01	3.622475e-03	2.747636e-03	-6.370110e-03
2.630319277547062e-02	3.637109e-01	3.597088e-03	2.765803e-03	-6.362891e-03
2.640319277547062e-02	3.644278e-01	3.571716e-03	2.784007e-03	-6.355722e-03
2.650319277547062e-02	3.651396e-01	3.546359e-03	2.802246e-03	-6.348604e-03
2.660319277547062e-02	3.658463e-01	3.521017e-03	2.820520e-03	-6.341537e-03
2.670319277547062e-02	3.665480e-01	3.495690e-03	2.838830e-03	-6.334520e-03
2.680319277547061e-02	3.672446e-01	3.470379e-03	2.857174e-03	-6.327554e-03
2.690319277547061e-02	3.679362e-01	3.445085e-03	2.875554e-03	-6.320639e-03
2.700319277547061e-02	3.686227e-01	3.419806e-03	2.893968e-03	-6.313773e-03
2.710319277547061e-02	3.693041e-01	3.394543e-03	2.912416e-03	-6.306959e-03
2.720319277547061e-02	3.699805e-01	3.369298e-03	2.930898e-03	-6.300195e-03
2.730319277547061e-02	3.706518e-01	3.344069e-03	2.949413e-03	-6.293482e-03
2.740319277547061e-02	3.713181e-01	3.318857e-03	2.967962e-03	-6.286819e-03
2.750319277547061e-02	3.719794e-01	3.293662e-03	2.986545e-03	-6.280207e-03
2.760319277547061e-02	3.726356e-01	3.268484e-03	3.005160e-03	-6.273645e-03
2.770319277547061e-02	3.732868e-01	3.243325e-03	3.023808e-03	-6.267133e-03
2.780319277547061e-02	3.739329e-01	3.218183e-03	3.042488e-03	-6.260671e-03
2.790319277547061e-02	3.745740e-01	3.193059e-03	3.061201e-03	-6.254260e-03
2.800319277547061e-02	3.752101e-01	3.167954e-03	3.079945e-03	-6.247899e-03
