time	V(n001)	I(C1)	I(L1)	I(R1)
4.244978310186073e-03	1.049151e-02	4.883909e-02	1.117622e-04	-4.895085e-02
4.344978310186073e-03	1.073563e-02	4.880937e-02	1.170689e-04	-4.892644e-02
4.444978310186073e-03	1.097960e-02	4.877954e-02	1.224977e-04	-4.890204e-02
4.544978310186074e-03	1.122343e-02	4.874961e-02	1.280484e-04	-4.887766e-02
4.644978310186074e-03	1.146710e-02	4.871957e-02	1.337210e-04	-4.885329e-02
4.744978310186074e-03	1.171062e-02	4.868942e-02	1.395153e-04	-4.882894e-02
4.844978310186075e-03	1.195399e-02	4.865917e-02	1.454314e-04	-4.880460e-02
4.944978310186075e-03	1.219721e-02	4.862881e-02	1.514691e-04	-4.878028e-02
5.044978310186075e-03	1.244028e-02	4.859835e-02	1.576284e-04	-4.875597e-02
5.144978310186075e-03	1.268320e-02	4.856777e-02	1.639092e-04	-4.873168e-02
5.244978310186076e-03	1.292596e-02	4.853709e-02	1.703114e-04	-4.870740e-02
5.344978310186076e-03	1.316857e-02	4.850631e-02	1.768350e-04	-4.868314e-02
5.444978310186076e-03	1.341102e-02	4.847542e-02	1.834798e-04	-4.865890e-02
5.544978310186076e-03	1.365332e-02	4.844442e-02	1.902458e-04	-4.863467e-02
5.644978310186077e-03	1.389546e-02	4.841332e-02	1.971329e-04	-4.861045e-02
5.744978310186077e-03	1.413745e-02	4.838211e-02	2.041410e-04	-4.858625e-02
5.844978310186077e-03	1.437929e-02	4.835080e-02	2.112701e-04	-4.856207e-02
5.944978310186077e-03	1.462096e-02	4.831938e-02	2.185200e-04	-4.853790e-02
6.044978310186078e-03	1.486248e-02	4.828786e-02	2.258908e-04	-4.851375e-02
6.144978310186078e-03	1.510384e-02	4.825623e-02	2.333822e-04	-4.848962e-02
6.244978310186078e-03	1.534504e-02	4.822450e-02	2.409943e-04	-4.846549e-02
6.344978310186078e-03	1.558608e-02	4.819266e-02	2.487270e-04	-4.844139e-02
6.444978310186079e-03	1.582697e-02	4.816072e-02	2.565801e-04	-4.841730e-02
6.544978310186079e-03	1.606769e-02	4.812868e-02	2.645537e-04	-4.839323e-02
6.644978310186079e-03	1.630825e-02	4.809653e-02	2.726475e-04	-4.836917e-02
6.744978310186080e-03	1.654866e-02	4.806427e-02	2.808616e-04	-4.834513e-02
6.844978310186080e-03	1.678890e-02	4.803191e-02	2.891959e-04	-4.832111e-02
6.944978310186080e-03	1.702897e-02	4.799945e-02	2.976502e-04	-4.829710e-02
7.044978310186080e-03	1.726889e-02	4.796689e-02	3.062245e-04	-4.827311e-02
7.144978310186081e-03	1.750864e-02	4.793422e-02	3.149187e-04	-4.824914e-02
7.244978310186081e-03	1.774823e-02	4.790144e-02	3.237328e-04	-4.822518e-02
7.344978310186081e-03	1.798766e-02	4.786857e-02	3.326666e-04	-4.820123e-02
7.444978310186081e-03	1.822692e-02	4.783559e-02	3.417201e-04	-4.817731e-02
7.544978310186082e-03	1.846601e-02	4.780250e-02	3.508931e-04	-4.815340e-02
7.644978310186082e-03	1.870494e-02	4.776932e-02	3.601857e-04	-4.812951e-02
7.744978310186082e-03	1.894371e-02	4.773603e-02	3.695977e-04	-4.810563e-02
7.844978310186082e-03	1.918230e-02	4.770264e-02	3.791290e-04	-4.808177e-02
7.944978310186082e-03	1.942073e-02	4.766915e-02	3.887795e-04	-4.805792e-02
8.044978310186081e-03	1.965899e-02	4.763555e-02	3.985493e-04	-4.803410e-02
8.144978310186081e-03	1.989709e-02	4.760185e-02	4.084381e-04	-4.801029e-02
8.244978310186080e-03	2.013501e-02	4.756805e-02	4.184459e-04	-4.798650e-02
8.344978310186079e-03	2.037277e-02	4.753415e-02	4.285726e-04	-4.796272e-02
8.444978310186079e-03	2.061035e-02	4.750014e-02	4.388182e-04	-4.793897e-02
8.544978310186078e-03	2.084777e-02	4.746604e-02	4.491825e-04	-4.791522e-02
8.644978310186078e-03	2.108501e-02	4.743183e-02	4.596655e-04	-4.789150e-02
8.744978310186077e-03	2.132209e-02	4.739752e-02	4.702670e-04	-4.786779e-02
8.844978310186076e-03	2.155899e-02	4.736311e-02	4.809871e-04	-4.784410e-02
8.944978310186076e-03	2.179572e-02	4.732860e-02	4.918255e-04	-4.782043e-02
9.044978310186075e-03	2.203227e-02	4.729399e-02	5.027822e-04	-4.779677e-02
9.144978310186075e-03	2.226866e-02	4.725928e-02	5.138572e-04	-4.777313e-02
9.244978310186074e-03	2.250487e-02	4.722446e-02	5.250503e-04	-4.774951e-02
9.344978310186073e-03	2.274090e-02	4.718955e-02	5.363615e-04	-4.772591e-02
9.444978310186073e-03	2.297676e-02	4.715453e-02	5.477907e-04	-4.770232e-02
9.544978310186072e-03	2.321245e-02	4.711942e-02	5.593377e-04	-4.767875e-02
9.644978310186072e-03	2.344796e-02	4.708420e-02	5.710025e-04	-4.765521e-02
9.744978310186071e-03	2.368329e-02	4.704889e-02	5.827851e-04	-4.763167e-02
9.844978310186070e-03	2.391844e-02	4.701347e-02	5.946851e-04	-4.760816e-02
9.944978310186070e-03	2.415342e-02	4.697796e-02	6.067028e-04	-4.758466e-02
1.004497831018607e-02	2.438822e-02	4.694234e-02	6.188379e-04	-4.756118e-02
1.014497831018607e-02	2.462285e-02	4.690662e-02	6.310904e-04	-4.753771e-02
1.024497831018607e-02	2.485729e-02	4.687081e-02	6.434601e-04	-4.751427e-02
1.034497831018607e-02	2.509155e-02	4.683490e-02	6.559470e-04	-4.749085e-02
1.044497831018607e-02	2.532564e-02	4.679888e-02	6.685510e-04	-4.746744e-02
1.054497831018607e-02	2.555954e-02	4.676278e-02	6.812720e-04	-4.744405e-02
1.064497831018607e-02	2.579327e-02	4.672656e-02	6.941098e-04	-4.742067e-02
1.074497831018606e-02	2.602681e-02	4.669026e-02	7.070645e-04	-4.739732e-02
1.084497831018606e-02	2.626017e-02	4.665385e-02	7.201359e-04	-4.737398e-02
1.094497831018606e-02	2.649335e-02	4.661734e-02	7.333239e-04	-4.735066e-02
1.104497831018606e-02	2.672634e-02	4.658074e-02	7.466284e-04	-4.732737e-02
1.114497831018606e-02	2.695915e-02	4.654403e-02	7.600494e-04	-4.730409e-02
1.124497831018606e-02	2.719178e-02	4.650724e-02	7.735867e-04	-4.728082e-02
1.134497831018606e-02	2.742423e-02	4.647034e-02	7.872404e-04	-4.725758e-02
1.144497831018606e-02	2.765648e-02	4.643334e-02	8.010102e-04	-4.723435e-02
1.154497831018606e-02	2.788856e-02	4.639625e-02	8.148960e-04	-4.721114e-02
1.164497831018606e-02	2.812045e-02	4.635906e-02	8.288979e-04	-4.718795e-02
1.174497831018606e-02	2.835215e-02	4.632177e-02	8.430156e-04	-4.716479e-02
1.184497831018606e-02	2.858366e-02	4.628439e-02	8.572491e-04	-4.714163e-02
1.194497831018606e-02	2.881499e-02	4.624690e-02	8.715983e-04	-4.711850e-02
1.204497831018606e-02	2.904613e-02	4.620932e-02	8.860632e-04	-4.709539e-02
1.214497831018606e-02	2.927709e-02	4.617165e-02	9.006435e-04	-4.707229e-02
1.224497831018606e-02	2.950785e-02	4.613388e-02	9.153393e-04	-4.704921e-02
1.234497831018606e-02	2.973842e-02	4.609601e-02	9.301504e-04	-4.702616e-02
1.244497831018605e-02	2.996881e-02	4.605804e-02	9.450768e-04	-4.700312e-02
1.254497831018605e-02	3.019900e-02	4.601998e-02	9.601183e-04	-4.698010e-02
1.264497831018605e-02	3.042901e-02	4.598182e-02	9.752748e-04	-4.695710e-02
1.274497831018605e-02	3.065882e-02	4.594357e-02	9.905462e-04	-4.693412e-02
1.284497831018605e-02	3.088844e-02	4.590522e-02	1.005933e-03	-4.691115e-02
1.294497831018605e-02	3.111788e-02	4.586678e-02	1.021434e-03	-4.688821e-02
1.304497831018605e-02	3.134711e-02	4.582824e-02	1.037049e-03	-4.686529e-02
1.314497831018605e-02	3.157616e-02	4.578960e-02	1.052780e-03	-4.684239e-02
1.324497831018605e-02	3.180501e-02	4.575088e-02	1.068624e-03	-4.681950e-02
1.334497831018605e-02	3.203367e-02	4.571205e-02	1.084584e-03	-4.679663e-02
1.344497831018605e-02	3.226213e-02	4.567313e-02	1.100657e-03	-4.677379e-02
1.354497831018605e-02	3.249040e-02	4.563412e-02	1.116844e-03	-4.675096e-02
1.364497831018605e-02	3.271847e-02	4.559501e-02	1.133146e-03	-4.672815e-02
1.374497831018605e-02	3.294634e-02	4.555580e-02	1.149562e-03	-4.670537e-02
1.384497831018605e-02	3.317403e-02	4.551651e-02	1.166091e-03	-4.668260e-02
1.394497831018605e-02	3.340151e-02	4.547711e-02	1.182735e-03	-4.665985e-02
1.404497831018604e-02	3.362880e-02	4.543763e-02	1.199492e-03	-4.663712e-02
1.414497831018604e-02	3.385589e-02	4.539805e-02	1.216362e-03	-4.661441e-02
1.424497831018604e-02	3.408278e-02	4.535837e-02	1.233346e-03	-4.659172e-02
1.434497831018604e-02	3.430947e-02	4.531861e-02	1.250444e-03	-4.656905e-02
1.444497831018604e-02	3.453596e-02	4.527875e-02	1.267654e-03	-4.654640e-02
1.454497831018604e-02	3.476226e-02	4.523880e-02	1.284978e-03	-4.652378e-02
1.464497831018604e-02	3.498835e-02	4.519875e-02	1.302415e-03	-4.650116e-02
1.474497831018604e-02	3.521425e-02	4.515861e-02	1.319965e-03	-4.647858e-02
1.484497831018604e-02	3.543994e-02	4.511838e-02	1.337628e-03	-4.645601e-02
1.494497831018604e-02	3.566543e-02	4.507805e-02	1.355404e-03	-4.643346e-02
1.504497831018604e-02	3.589072e-02	4.503763e-02	1.373292e-03	-4.641093e-02
1.514497831018604e-02	3.611581e-02	4.499713e-02	1.391293e-03	-4.638842e-02
1.524497831018604e-02	3.634069e-02	4.495652e-02	1.409407e-03	-4.636593e-02
1.534497831018604e-02	3.656537e-02	4.491583e-02	1.427632e-03	-4.634346e-02
1.544497831018604e-02	3.678985e-02	4.487504e-02	1.445970e-03	-4.632102e-02
1.554497831018604e-02	3.701412e-02	4.483417e-02	1.464421e-03	-4.629859e-02
1.564497831018604e-02	3.723819e-02	4.479320e-02	1.482983e-03	-4.627618e-02
1.574497831018604e-02	3.746205e-02	4.475214e-02	1.501657e-03	-4.625380e-02
1.584497831018604e-02	3.768571e-02	4.471099e-02	1.520444e-03	-4.623143e-02
1.594497831018604e-02	3.790916e-02	4.466974e-02	1.539342e-03	-4.620908e-02
1.604497831018603e-02	3.813241e-02	4.462841e-02	1.558351e-03	-4.618676e-02
1.614497831018603e-02	3.835544e-02	4.458698e-02	1.577472e-03	-4.616446e-02
1.624497831018603e-02	3.857828e-02	4.454547e-02	1.596705e-03	-4.614217e-02
1.634497831018603e-02	3.880090e-02	4.450386e-02	1.616049e-03	-4.611991e-02
1.644497831018603e-02	3.902331e-02	4.446216e-02	1.635504e-03	-4.609767e-02
1.654497831018603e-02	3.924552e-02	4.442038e-02	1.655071e-03	-4.607545e-02
1.664497831018603e-02	3.946752e-02	4.437850e-02	1.674748e-03	-4.605325e-02
1.674497831018603e-02	3.968931e-02	4.433653e-02	1.694536e-03	-4.603107e-02
1.684497831018603e-02	3.991088e-02	4.429448e-02	1.714436e-03	-4.600891e-02
1.694497831018603e-02	4.013225e-02	4.425233e-02	1.734445e-03	-4.598678e-02
1.704497831018603e-02	4.035341e-02	4.421009e-02	1.754566e-03	-4.596466e-02
1.714497831018603e-02	4.057435e-02	4.416777e-02	1.774797e-03	-4.594256e-02
1.724497831018603e-02	4.079508e-02	4.412535e-02	1.795139e-03	-4.592049e-02
1.734497831018603e-02	4.101560e-02	4.408285e-02	1.815590e-03	-4.589844e-02
1.744497831018603e-02	4.123591e-02	4.404026e-02	1.836152e-03	-4.587641e-02
1.754497831018603e-02	4.145601e-02	4.399757e-02	1.856824e-03	-4.585440e-02
1.764497831018602e-02	4.167589e-02	4.395480e-02	1.877606e-03	-4.583241e-02
1.774497831018602e-02	4.189555e-02	4.391195e-02	1.898498e-03	-4.581045e-02
1.784497831018602e-02	4.211501e-02	4.386900e-02	1.919500e-03	-4.578850e-02
1.794497831018602e-02	4.233424e-02	4.382597e-02	1.940611e-03	-4.576658e-02
1.804497831018602e-02	4.255326e-02	4.378284e-02	1.961832e-03	-4.574467e-02
1.814497831018602e-02	4.277207e-02	4.373963e-02	1.983162e-03	-4.572279e-02
1.824497831018602e-02	4.299066e-02	4.369633e-02	2.004602e-03	-4.570093e-02
1.834497831018602e-02	4.320903e-02	4.365294e-02	2.026151e-03	-4.567910e-02
1.844497831018602e-02	4.342719e-02	4.360947e-02	2.047809e-03	-4.565728e-02
1.854497831018602e-02	4.364513e-02	4.356591e-02	2.069576e-03	-4.563549e-02
1.864497831018602e-02	4.386285e-02	4.352226e-02	2.091452e-03	-4.561371e-02
1.874497831018602e-02	4.408035e-02	4.347853e-02	2.113437e-03	-4.559197e-02
1.884497831018602e-02	4.429764e-02	4.343471e-02	2.135530e-03	-4.557024e-02
1.894497831018602e-02	4.451470e-02	4.339080e-02	2.157732e-03	-4.554853e-02
1.904497831018602e-02	4.473154e-02	4.334680e-02	2.180043e-03	-4.552685e-02
1.914497831018602e-02	4.494817e-02	4.330272e-02	2.202462e-03	-4.550518e-02
1.924497831018602e-02	4.516457e-02	4.325856e-02	2.224989e-03	-4.548354e-02
1.934497831018601e-02	4.538075e-02	4.321430e-02	2.247624e-03	-4.546192e-02
1.944497831018601e-02	4.559672e-02	4.316996e-02	2.270367e-03	-4.544033e-02
1.954497831018601e-02	4.581245e-02	4.312554e-02	2.293218e-03	-4.541875e-02
1.964497831018601e-02	4.602797e-02	4.308103e-02	2.316177e-03	-4.539720e-02
1.974497831018601e-02	4.624326e-02	4.303643e-02	2.339244e-03	-4.537567e-02
1.984497831018601e-02	4.645833e-02	4.299175e-02	2.362418e-03	-4.535417e-02
1.994497831018601e-02	4.667318e-02	4.294698e-02	2.385700e-03	-4.533268e-02
2.004497831018601e-02	4.688780e-02	4.290213e-02	2.409089e-03	-4.531122e-02
2.014497831018601e-02	4.710220e-02	4.285720e-02	2.432585e-03	-4.528978e-02
2.024497831018601e-02	4.731637e-02	4.281217e-02	2.456189e-03	-4.526836e-02
2.034497831018601e-02	4.753032e-02	4.276707e-02	2.479899e-03	-4.524697e-02
2.044497831018601e-02	4.774404e-02	4.272188e-02	2.503716e-03	-4.522559e-02
2.054497831018601e-02	4.795754e-02	4.267661e-02	2.527641e-03	-4.520424e-02
2.064497831018601e-02	4.817081e-02	4.263125e-02	2.551671e-03	-4.518292e-02
2.074497831018601e-02	4.838385e-02	4.258581e-02	2.575809e-03	-4.516162e-02
2.084497831018601e-02	4.859667e-02	4.254028e-02	2.600053e-03	-4.514033e-02
2.094497831018600e-02	4.880926e-02	4.249467e-02	2.624403e-03	-4.511907e-02
2.104497831018600e-02	4.902161e-02	4.244898e-02	2.648859e-03	-4.509784e-02
2.114497831018600e-02	4.923375e-02	4.240320e-02	2.673422e-03	-4.507663e-02
2.124497831018600e-02	4.944565e-02	4.235734e-02	2.698090e-03	-4.505543e-02
2.134497831018600e-02	4.965732e-02	4.231140e-02	2.722865e-03	-4.503427e-02
2.144497831018600e-02	4.986876e-02	4.226538e-02	2.747745e-03	-4.501312e-02
2.154497831018600e-02	5.007997e-02	4.221927e-02	2.772731e-03	-4.499200e-02
2.164497831018600e-02	5.029095e-02	4.217308e-02	2.797822e-03	-4.497090e-02
2.174497831018600e-02	5.050170e-02	4.212681e-02	2.823019e-03	-4.494983e-02
2.184497831018600e-02	5.071222e-02	4.208046e-02	2.848321e-03	-4.492878e-02
2.194497831018600e-02	5.092251e-02	4.203402e-02	2.873728e-03	-4.490775e-02
2.204497831018600e-02	5.113256e-02	4.198750e-02	2.899240e-03	-4.488675e-02
2.214497831018600e-02	5.134238e-02	4.194091e-02	2.924858e-03	-4.486576e-02
2.224497831018600e-02	5.155197e-02	4.189422e-02	2.950580e-03	-4.484480e-02
2.234497831018600e-02	5.176133e-02	4.184746e-02	2.976407e-03	-4.482387e-02
2.244497831018600e-02	5.197044e-02	4.180062e-02	3.002338e-03	-4.480296e-02
2.254497831018600e-02	5.217933e-02	4.175369e-02	3.028374e-03	-4.478207e-02
2.264497831018599e-02	5.238798e-02	4.170669e-02	3.054514e-03	-4.476120e-02
2.274497831018599e-02	5.259640e-02	4.165960e-02	3.080759e-03	-4.474036e-02
2.284497831018599e-02	5.280458e-02	4.161244e-02	3.107107e-03	-4.471954e-02
2.294497831018599e-02	5.301252e-02	4.156519e-02	3.133560e-03	-4.469875e-02
2.304497831018599e-02	5.322023e-02	4.151786e-02	3.160117e-03	-4.467798e-02
2.314497831018599e-02	5.342770e-02	4.147045e-02	3.186777e-03	-4.465723e-02
2.324497831018599e-02	5.363493e-02	4.142297e-02	3.213541e-03	-4.463651e-02
2.334497831018599e-02	5.384193e-02	4.137540e-02	3.240409e-03	-4.461581e-02
2.344497831018599e-02	5.404869e-02	4.132775e-02	3.267380e-03	-4.459513e-02
2.354497831018599e-02	5.425521e-02	4.128002e-02	3.294454e-03	-4.457448e-02
2.364497831018599e-02	5.446149e-02	4.123222e-02	3.321632e-03	-4.455385e-02
2.374497831018599e-02	5.466753e-02	4.118434e-02	3.348912e-03	-4.453325e-02
2.384497831018599e-02	5.487333e-02	4.113637e-02	3.376296e-03	-4.451267e-02
2.394497831018599e-02	5.507889e-02	4.108833e-02	3.403782e-03	-4.449211e-02
2.404497831018599e-02	5.528421e-02	4.104021e-02	3.431371e-03	-4.447158e-02
2.414497831018599e-02	5.548929e-02	4.099201e-02	3.459063e-03	-4.445107e-02
2.424497831018598e-02	5.569413e-02	4.094373e-02	3.486857e-03	-4.443059e-02
2.434497831018598e-02	5.589873e-02	4.089537e-02	3.514753e-03	-4.441013e-02
2.444497831018598e-02	5.610308e-02	4.084694e-02	3.542752e-03	-4.438969e-02
2.454497831018598e-02	5.630720e-02	4.079843e-02	3.570853e-03	-4.436928e-02
2.464497831018598e-02	5.651107e-02	4.074984e-02	3.599056e-03	-4.434889e-02
2.474497831018598e-02	5.671470e-02	4.070117e-02	3.627360e-03	-4.432853e-02
2.484497831018598e-02	5.691808e-02	4.065242e-02	3.655767e-03	-4.430819e-02
2.494497831018598e-02	5.712122e-02	4.060360e-02	3.684275e-03	-4.428788e-02
2.504497831018598e-02	5.732412e-02	4.055470e-02	3.712884e-03	-4.426759e-02
2.514497831018598e-02	5.752677e-02	4.050573e-02	3.741595e-03	-4.424732e-02
2.524497831018598e-02	5.772917e-02	4.045667e-02	3.770407e-03	-4.422708e-02
2.534497831018598e-02	5.793133e-02	4.040755e-02	3.799320e-03	-4.420687e-02
2.544497831018598e-02	5.813325e-02	4.035834e-02	3.828335e-03	-4.418667e-02
2.554497831018598e-02	5.833492e-02	4.030906e-02	3.857450e-03	-4.416651e-02
2.564497831018598e-02	5.853634e-02	4.025970e-02	3.886666e-03	-4.414637e-02
2.574497831018598e-02	5.873752e-02	4.021027e-02	3.915982e-03	-4.412625e-02
2.584497831018598e-02	5.893844e-02	4.016076e-02	3.945399e-03	-4.410616e-02
2.594497831018597e-02	5.913912e-02	4.011117e-02	3.974917e-03	-4.408609e-02
2.604497831018597e-02	5.933955e-02	4.006151e-02	4.004534e-03	-4.406605e-02
2.614497831018597e-02	5.953974e-02	4.001177e-02	4.034252e-03	-4.404603e-02
2.624497831018597e-02	5.973967e-02	3.996196e-02	4.064070e-03	-4.402603e-02
2.634497831018597e-02	5.993936e-02	3.991207e-02	4.093988e-03	-4.400606e-02
2.644497831018597e-02	6.013879e-02	3.986211e-02	4.124005e-03	-4.398612e-02
2.654497831018597e-02	6.033798e-02	3.981208e-02	4.154122e-03	-4.396620e-02
2.664497831018597e-02	6.053691e-02	3.976197e-02	4.184339e-03	-4.394631e-02
2.674497831018597e-02	6.073560e-02	3.971178e-02	4.214655e-03	-4.392644e-02
2.684497831018597e-02	6.093403e-02	3.966153e-02	4.245070e-03	-4.390660e-02
2.694497831018597e-02	6.113221e-02	3.961119e-02	4.275585e-03	-4.388678e-02
2.704497831018597e-02	6.133014e-02	3.956079e-02	4.306198e-03	-4.386698e-02
2.714497831018597e-02	6.152782e-02	3.951031e-02	4.336910e-03	-4.384722e-02
2.724497831018597e-02	6.172524e-02	3.945975e-02	4.367722e-03	-4.382747e-02
2.734497831018597e-02	6.192242e-02	3.940913e-02	4.398631e-03	-4.380776e-02
2.744497831018597e-02	6.211933e-02	3.935843e-02	4.429639e-03	-4.378807e-02
2.754497831018596e-02	6.231600e-02	3.930765e-02	4.460746e-03	-4.376840e-02
2.764497831018596e-02	6.251241e-02	3.925681e-02	4.491951e-03	-4.374876e-02
2.774497831018596e-02	6.270857e-02	3.920589e-02	4.523254e-03	-4.372914e-02
2.784497831018596e-02	6.290447e-02	3.915490e-02	4.554655e-03	-4.370955e-02
2.794497831018596e-02	6.310011e-02	3.910384e-02	4.586154e-03	-4.368999e-02
2.804497831018596e-02	6.329551e-02	3.905270e-02	4.617751e-03	-4.367045e-02
2.814497831018596e-02	6.349064e-02	3.900149e-02	4.649444e-03	-4.365094e-02
2.824497831018596e-02	6.368552e-02	3.895021e-02	4.681237e-03	-4.363145e-02
2.834497831018596e-02	6.388015e-02	3.889886e-02	4.713126e-03	-4.361198e-02
