time	V(n001)	I(C1)	I(L1)	I(R1)
1.815518828942481e-03	1.510217e-03	1.661587e-02	4.570770e-07	-1.661633e-02
1.915518828942481e-03	1.593289e-03	1.661305e-02	5.088020e-07	-1.661356e-02
2.015518828942481e-03	1.676347e-03	1.661023e-02	5.632959e-07	-1.661079e-02
2.115518828942481e-03	1.759391e-03	1.660740e-02	6.205582e-07	-1.660802e-02
2.215518828942481e-03	1.842421e-03	1.660457e-02	6.805884e-07	-1.660525e-02
2.315518828942481e-03	1.925437e-03	1.660174e-02	7.433860e-07	-1.660249e-02
2.415518828942480e-03	2.008438e-03	1.659891e-02	8.089506e-07	-1.659972e-02
2.515518828942480e-03	2.091426e-03	1.659608e-02	8.772816e-07	-1.659695e-02
2.615518828942480e-03	2.174399e-03	1.659324e-02	9.483787e-07	-1.659419e-02
2.715518828942480e-03	2.257358e-03	1.659040e-02	1.022241e-06	-1.659142e-02
2.815518828942480e-03	2.340303e-03	1.658756e-02	1.098869e-06	-1.658866e-02
2.915518828942480e-03	2.423234e-03	1.658471e-02	1.178261e-06	-1.658589e-02
3.015518828942479e-03	2.506150e-03	1.658187e-02	1.260418e-06	-1.658313e-02
3.115518828942479e-03	2.589052e-03	1.657902e-02	1.345338e-06	-1.658037e-02
3.215518828942479e-03	2.671940e-03	1.657617e-02	1.433021e-06	-1.657760e-02
3.315518828942479e-03	2.754814e-03	1.657332e-02	1.523466e-06	-1.657484e-02
3.415518828942479e-03	2.837674e-03	1.657046e-02	1.616675e-06	-1.657208e-02
3.515518828942478e-03	2.920519e-03	1.656760e-02	1.712644e-06	-1.656932e-02
3.615518828942478e-03	3.003350e-03	1.656474e-02	1.811375e-06	-1.656655e-02
3.715518828942478e-03	3.086166e-03	1.656188e-02	1.912867e-06	-1.656379e-02
3.815518828942478e-03	3.168968e-03	1.655902e-02	2.017120e-06	-1.656104e-02
3.915518828942478e-03	3.251756e-03	1.655615e-02	2.124131e-06	-1.655827e-02
4.015518828942478e-03	3.334530e-03	1.655328e-02	2.233903e-06	-1.655552e-02
4.115518828942478e-03	3.417289e-03	1.655041e-02	2.346433e-06	-1.655276e-02
4.215518828942479e-03	3.500034e-03	1.654754e-02	2.461722e-06	-1.655000e-02
4.315518828942479e-03	3.582764e-03	1.654466e-02	2.579768e-06	-1.654724e-02
4.415518828942479e-03	3.665481e-03	1.654178e-02	2.700572e-06	-1.654448e-02
4.515518828942479e-03	3.748182e-03	1.653890e-02	2.824133e-06	-1.654173e-02
4.615518828942480e-03	3.830870e-03	1.653602e-02	2.950451e-06	-1.653897e-02
4.715518828942480e-03	3.913543e-03	1.653314e-02	3.079524e-06	-1.653622e-02
4.815518828942480e-03	3.996201e-03	1.653025e-02	3.211353e-06	-1.653346e-02
4.915518828942480e-03	4.078845e-03	1.652736e-02	3.345937e-06	-1.653071e-02
5.015518828942481e-03	4.161475e-03	1.652447e-02	3.483276e-06	-1.652795e-02
5.115518828942481e-03	4.244090e-03	1.652157e-02	3.623368e-06	-1.652520e-02
5.215518828942481e-03	4.326690e-03	1.651868e-02	3.766215e-06	-1.652244e-02
5.315518828942481e-03	4.409276e-03	1.651578e-02	3.911814e-06	-1.651969e-02
5.415518828942482e-03	4.491848e-03	1.651288e-02	4.060166e-06	-1.651694e-02
5.515518828942482e-03	4.574405e-03	1.650997e-02	4.211270e-06	-1.651419e-02
5.615518828942482e-03	4.656948e-03	1.650707e-02	4.365126e-06	-1.651143e-02
5.715518828942483e-03	4.739476e-03	1.650416e-02	4.521733e-06	-1.650868e-02
5.815518828942483e-03	4.821989e-03	1.650125e-02	4.681090e-06	-1.650593e-02
5.915518828942483e-03	4.904489e-03	1.649834e-02	4.843198e-06	-1.650318e-02
6.015518828942483e-03	4.986973e-03	1.649543e-02	5.008055e-06	-1.650043e-02
6.115518828942484e-03	5.069443e-03	1.649251e-02	5.175662e-06	-1.649768e-02
6.215518828942484e-03	5.151898e-03	1.648959e-02	5.346018e-06	-1.649494e-02
6.315518828942484e-03	5.234339e-03	1.648667e-02	5.519121e-06	-1.649219e-02
6.415518828942484e-03	5.316765e-03	1.648375e-02	5.694973e-06	-1.648944e-02
6.515518828942485e-03	5.399176e-03	1.648082e-02	5.873572e-06	-1.648670e-02
6.615518828942485e-03	5.481573e-03	1.647789e-02	6.054917e-06	-1.648395e-02
6.715518828942485e-03	5.563955e-03	1.647496e-02	6.239010e-06	-1.648120e-02
6.815518828942485e-03	5.646322e-03	1.647203e-02	6.425847e-06	-1.647846e-02
6.915518828942486e-03	5.728675e-03	1.646909e-02	6.615430e-06	-1.647571e-02
7.015518828942486e-03	5.811013e-03	1.646616e-02	6.807758e-06	-1.647297e-02
7.115518828942486e-03	5.893337e-03	1.646322e-02	7.002830e-06	-1.647022e-02
7.215518828942486e-03	5.975646e-03	1.646028e-02	7.200646e-06	-1.646748e-02
7.315518828942487e-03	6.057939e-03	1.645733e-02	7.401206e-06	-1.646473e-02
7.415518828942487e-03	6.140219e-03	1.645439e-02	7.604508e-06	-1.646199e-02
7.515518828942487e-03	6.222484e-03	1.645144e-02	7.810553e-06	-1.645925e-02
7.615518828942488e-03	6.304733e-03	1.644849e-02	8.019339e-06	-1.645651e-02
7.715518828942488e-03	6.386968e-03	1.644554e-02	8.230868e-06	-1.645377e-02
7.815518828942488e-03	6.469189e-03	1.644258e-02	8.445137e-06	-1.645103e-02
7.915518828942487e-03	6.551394e-03	1.643962e-02	8.662147e-06	-1.644829e-02
8.015518828942487e-03	6.633585e-03	1.643666e-02	8.881896e-06	-1.644555e-02
8.115518828942486e-03	6.715761e-03	1.643370e-02	9.104385e-06	-1.644281e-02
8.215518828942486e-03	6.797922e-03	1.643074e-02	9.329612e-06	-1.644007e-02
8.315518828942485e-03	6.880068e-03	1.642777e-02	9.557579e-06	-1.643733e-02
8.415518828942484e-03	6.962200e-03	1.642480e-02	9.788283e-06	-1.643459e-02
8.515518828942484e-03	7.044316e-03	1.642183e-02	1.002172e-05	-1.643186e-02
8.615518828942483e-03	7.126418e-03	1.641886e-02	1.025790e-05	-1.642912e-02
8.715518828942483e-03	7.208505e-03	1.641589e-02	1.049682e-05	-1.642638e-02
8.815518828942482e-03	7.290577e-03	1.641291e-02	1.073847e-05	-1.642365e-02
8.915518828942481e-03	7.372634e-03	1.640993e-02	1.098286e-05	-1.642091e-02
9.015518828942481e-03	7.454676e-03	1.640695e-02	1.122998e-05	-1.641818e-02
9.115518828942480e-03	7.536703e-03	1.640396e-02	1.147983e-05	-1.641544e-02
9.215518828942480e-03	7.618716e-03	1.640098e-02	1.173242e-05	-1.641271e-02
9.315518828942479e-03	7.700713e-03	1.639799e-02	1.198775e-05	-1.640998e-02
9.415518828942478e-03	7.782696e-03	1.639500e-02	1.224580e-05	-1.640724e-02
9.515518828942478e-03	7.864663e-03	1.639200e-02	1.250659e-05	-1.640451e-02
9.615518828942477e-03	7.946616e-03	1.638901e-02	1.277011e-05	-1.640178e-02
9.715518828942477e-03	8.028553e-03	1.638601e-02	1.303637e-05	-1.639905e-02
9.815518828942476e-03	8.110476e-03	1.638301e-02	1.330535e-05	-1.639632e-02
9.915518828942475e-03	8.192384e-03	1.638001e-02	1.357706e-05	-1.639359e-02
1.001551882894247e-02	8.274276e-03	1.637701e-02	1.385151e-05	-1.639086e-02
1.011551882894247e-02	8.356153e-03	1.637400e-02	1.412868e-05	-1.638813e-02
1.021551882894247e-02	8.438016e-03	1.637099e-02	1.440858e-05	-1.638540e-02
1.031551882894247e-02	8.519864e-03	1.636798e-02	1.469121e-05	-1.638267e-02
1.041551882894247e-02	8.601695e-03	1.636497e-02	1.497657e-05	-1.637994e-02
1.051551882894247e-02	8.683513e-03	1.636195e-02	1.526466e-05	-1.637722e-02
1.061551882894247e-02	8.765316e-03	1.635893e-02	1.555547e-05	-1.637449e-02
1.071551882894247e-02	8.847103e-03	1.635591e-02	1.584901e-05	-1.637176e-02
1.081551882894247e-02	8.928875e-03	1.635289e-02	1.614528e-05	-1.636904e-02
1.091551882894247e-02	9.010632e-03	1.634987e-02	1.644427e-05	-1.636631e-02
1.101551882894247e-02	9.092373e-03	1.634684e-02	1.674598e-05	-1.636359e-02
1.111551882894247e-02	9.174099e-03	1.634381e-02	1.705042e-05	-1.636086e-02
1.121551882894247e-02	9.255812e-03	1.634078e-02	1.735759e-05	-1.635814e-02
1.131551882894247e-02	9.337507e-03	1.633775e-02	1.766748e-05	-1.635542e-02
1.141551882894247e-02	9.419189e-03	1.633471e-02	1.798009e-05	-1.635269e-02
1.151551882894247e-02	9.500855e-03	1.633168e-02	1.829542e-05	-1.634997e-02
1.161551882894247e-02	9.582506e-03	1.632864e-02	1.861348e-05	-1.634725e-02
1.171551882894246e-02	9.664141e-03	1.632559e-02	1.893425e-05	-1.634453e-02
1.181551882894246e-02	9.745762e-03	1.632255e-02	1.925775e-05	-1.634181e-02
1.191551882894246e-02	9.827366e-03	1.631950e-02	1.958397e-05	-1.633909e-02
1.201551882894246e-02	9.908956e-03	1.631645e-02	1.991291e-05	-1.633637e-02
1.211551882894246e-02	9.990531e-03	1.631340e-02	2.024456e-05	-1.633365e-02
1.221551882894246e-02	1.007209e-02	1.631035e-02	2.057894e-05	-1.633093e-02
1.231551882894246e-02	1.015363e-02	1.630730e-02	2.091604e-05	-1.632821e-02
1.241551882894246e-02	1.023516e-02	1.630424e-02	2.125585e-05	-1.632549e-02
1.251551882894246e-02	1.031668e-02	1.630118e-02	2.159838e-05	-1.632278e-02
1.261551882894246e-02	1.039818e-02	1.629812e-02	2.194363e-05	-1.632006e-02
1.271551882894246e-02	1.047966e-02	1.629505e-02	2.229159e-05	-1.631735e-02
1.281551882894246e-02	1.056113e-02	1.629199e-02	2.264227e-05	-1.631463e-02
1.291551882894246e-02	1.064258e-02	1.628892e-02	2.299566e-05	-1.631191e-02
1.301551882894246e-02	1.072401e-02	1.628585e-02	2.335177e-05	-1.630920e-02
1.311551882894246e-02	1.080544e-02	1.628277e-02	2.371059e-05	-1.630649e-02
1.321551882894246e-02	1.088684e-02	1.627970e-02	2.407213e-05	-1.630377e-02
1.331551882894245e-02	1.096823e-02	1.627662e-02	2.443638e-05	-1.630106e-02
1.341551882894245e-02	1.104961e-02	1.627354e-02	2.480334e-05	-1.629835e-02
1.351551882894245e-02	1.113097e-02	1.627046e-02	2.517302e-05	-1.629563e-02
1.361551882894245e-02	1.121231e-02	1.626738e-02	2.554541e-05	-1.629292e-02
1.371551882894245e-02	1.129364e-02	1.626429e-02	2.592051e-05	-1.629021e-02
1.381551882894245e-02	1.137496e-02	1.626120e-02	2.629832e-05	-1.628750e-02
1.391551882894245e-02	1.145625e-02	1.625811e-02	2.667883e-05	-1.628479e-02
1.401551882894245e-02	1.153754e-02	1.625502e-02	2.706206e-05	-1.628208e-02
1.411551882894245e-02	1.161881e-02	1.625193e-02	2.744800e-05	-1.627937e-02
1.421551882894245e-02	1.170006e-02	1.624883e-02	2.783665e-05	-1.627667e-02
1.431551882894245e-02	1.178129e-02	1.624573e-02	2.822800e-05	-1.627396e-02
1.441551882894245e-02	1.186251e-02	1.624263e-02	2.862207e-05	-1.627125e-02
1.451551882894245e-02	1.194372e-02	1.623952e-02	2.901884e-05	-1.626854e-02
1.461551882894245e-02	1.202491e-02	1.623642e-02	2.941831e-05	-1.626584e-02
1.471551882894245e-02	1.210608e-02	1.623331e-02	2.982049e-05	-1.626313e-02
1.481551882894245e-02	1.218724e-02	1.623020e-02	3.022538e-05	-1.626042e-02
1.491551882894245e-02	1.226839e-02	1.622709e-02	3.063297e-05	-1.625772e-02
1.501551882894244e-02	1.234951e-02	1.622397e-02	3.104327e-05	-1.625502e-02
1.511551882894244e-02	1.243063e-02	1.622086e-02	3.145627e-05	-1.625231e-02
1.521551882894244e-02	1.251172e-02	1.621774e-02	3.187198e-05	-1.624961e-02
1.531551882894244e-02	1.259280e-02	1.621462e-02	3.229039e-05	-1.624691e-02
1.541551882894244e-02	1.267387e-02	1.621149e-02	3.271149e-05	-1.624420e-02
1.551551882894244e-02	1.275492e-02	1.620837e-02	3.313531e-05	-1.624150e-02
1.561551882894244e-02	1.283595e-02	1.620524e-02	3.356182e-05	-1.623880e-02
1.571551882894244e-02	1.291697e-02	1.620211e-02	3.399104e-05	-1.623610e-02
1.581551882894244e-02	1.299797e-02	1.619898e-02	3.442295e-05	-1.623340e-02
1.591551882894244e-02	1.307896e-02	1.619584e-02	3.485756e-05	-1.623070e-02
1.601551882894244e-02	1.315993e-02	1.619271e-02	3.529488e-05	-1.622800e-02
1.611551882894244e-02	1.324089e-02	1.618957e-02	3.573489e-05	-1.622530e-02
1.621551882894244e-02	1.332183e-02	1.618643e-02	3.617760e-05	-1.622261e-02
1.631551882894244e-02	1.340275e-02	1.618329e-02	3.662301e-05	-1.621991e-02
1.641551882894244e-02	1.348366e-02	1.618014e-02	3.707111e-05	-1.621721e-02
1.651551882894244e-02	1.356455e-02	1.617699e-02	3.752192e-05	-1.621451e-02
1.661551882894243e-02	1.364543e-02	1.617384e-02	3.797542e-05	-1.621182e-02
1.671551882894243e-02	1.372629e-02	1.617069e-02	3.843161e-05	-1.620912e-02
1.681551882894243e-02	1.380714e-02	1.616754e-02	3.889050e-05	-1.620643e-02
1.691551882894243e-02	1.388797e-02	1.616438e-02	3.935208e-05	-1.620374e-02
1.701551882894243e-02	1.396878e-02	1.616122e-02	3.981636e-05	-1.620104e-02
1.711551882894243e-02	1.404958e-02	1.615806e-02	4.028333e-05	-1.619835e-02
1.721551882894243e-02	1.413036e-02	1.615490e-02	4.075300e-05	-1.619565e-02
1.731551882894243e-02	1.421113e-02	1.615174e-02	4.122535e-05	-1.619296e-02
1.741551882894243e-02	1.429188e-02	1.614857e-02	4.170040e-05	-1.619027e-02
1.751551882894243e-02	1.437261e-02	1.614540e-02	4.217814e-05	-1.618758e-02
1.761551882894243e-02	1.445333e-02	1.614223e-02	4.265857e-05	-1.618489e-02
1.771551882894243e-02	1.453404e-02	1.613906e-02	4.314170e-05	-1.618220e-02
1.781551882894243e-02	1.461472e-02	1.613588e-02	4.362750e-05	-1.617951e-02
1.791551882894243e-02	1.469539e-02	1.613270e-02	4.411600e-05	-1.617682e-02
1.801551882894243e-02	1.477605e-02	1.612953e-02	4.460719e-05	-1.617413e-02
1.811551882894243e-02	1.485669e-02	1.612634e-02	4.510107e-05	-1.617144e-02
1.821551882894243e-02	1.493731e-02	1.612316e-02	4.559764e-05	-1.616876e-02
1.831551882894242e-02	1.501792e-02	1.611997e-02	4.609689e-05	-1.616607e-02
1.841551882894242e-02	1.509851e-02	1.611678e-02	4.659883e-05	-1.616338e-02
1.851551882894242e-02	1.517909e-02	1.611359e-02	4.710345e-05	-1.616070e-02
1.861551882894242e-02	1.525965e-02	1.611040e-02	4.761076e-05	-1.615801e-02
1.871551882894242e-02	1.534019e-02	1.610721e-02	4.812076e-05	-1.615533e-02
1.881551882894242e-02	1.542072e-02	1.610401e-02	4.863344e-05	-1.615264e-02
1.891551882894242e-02	1.550123e-02	1.610081e-02	4.914881e-05	-1.614996e-02
1.901551882894242e-02	1.558173e-02	1.609761e-02	4.966685e-05	-1.614728e-02
1.911551882894242e-02	1.566221e-02	1.609441e-02	5.018758e-05	-1.614459e-02
1.921551882894242e-02	1.574267e-02	1.609120e-02	5.071100e-05	-1.614191e-02
1.931551882894242e-02	1.582312e-02	1.608799e-02	5.123709e-05	-1.613923e-02
1.941551882894242e-02	1.590355e-02	1.608478e-02	5.176587e-05	-1.613655e-02
1.951551882894242e-02	1.598397e-02	1.608157e-02	5.229732e-05	-1.613387e-02
1.961551882894242e-02	1.606437e-02	1.607836e-02	5.283146e-05	-1.613119e-02
1.971551882894242e-02	1.614475e-02	1.607514e-02	5.336828e-05	-1.612851e-02
1.981551882894242e-02	1.622512e-02	1.607192e-02	5.390777e-05	-1.612583e-02
1.991551882894241e-02	1.630547e-02	1.606870e-02	5.444995e-05	-1.612315e-02
2.001551882894241e-02	1.638581e-02	1.606548e-02	5.499480e-05	-1.612047e-02
2.011551882894241e-02	1.646613e-02	1.606225e-02	5.554233e-05	-1.611780e-02
2.021551882894241e-02	1.654643e-02	1.605903e-02	5.609254e-05	-1.611512e-02
2.031551882894241e-02	1.662672e-02	1.605580e-02	5.664543e-05	-1.611244e-02
2.041551882894241e-02	1.670699e-02	1.605257e-02	5.720098e-05	-1.610977e-02
2.051551882894241e-02	1.678724e-02	1.604933e-02	5.775922e-05	-1.610709e-02
2.061551882894241e-02	1.686748e-02	1.604610e-02	5.832013e-05	-1.610442e-02
2.071551882894241e-02	1.694770e-02	1.604286e-02	5.888371e-05	-1.610174e-02
2.081551882894241e-02	1.702791e-02	1.603962e-02	5.944997e-05	-1.609907e-02
2.091551882894241e-02	1.710810e-02	1.603638e-02	6.001891e-05	-1.609640e-02
2.101551882894241e-02	1.718827e-02	1.603313e-02	6.059051e-05	-1.609372e-02
2.111551882894241e-02	1.726843e-02	1.602989e-02	6.116478e-05	-1.609105e-02
2.121551882894241e-02	1.734857e-02	1.602664e-02	6.174173e-05	-1.608838e-02
2.131551882894241e-02	1.742870e-02	1.602339e-02	6.232135e-05	-1.608571e-02
2.141551882894241e-02	1.750881e-02	1.602014e-02	6.290364e-05	-1.608304e-02
2.151551882894241e-02	1.758890e-02	1.601688e-02	6.348860e-05	-1.608037e-02
2.161551882894240e-02	1.766898e-02	1.601362e-02	6.407623e-05	-1.607770e-02
2.171551882894240e-02	1.774904e-02	1.601037e-02	6.466653e-05	-1.607503e-02
2.181551882894240e-02	1.782908e-02	1.600710e-02	6.525950e-05	-1.607236e-02
2.191551882894240e-02	1.790911e-02	1.600384e-02	6.585513e-05	-1.606970e-02
2.201551882894240e-02	1.798912e-02	1.600058e-02	6.645343e-05	-1.606703e-02
2.211551882894240e-02	1.806911e-02	1.599731e-02	6.705440e-05	-1.606436e-02
2.221551882894240e-02	1.814909e-02	1.599404e-02	6.765803e-05	-1.606170e-02
2.231551882894240e-02	1.822905e-02	1.599077e-02	6.826433e-05	-1.605903e-02
2.241551882894240e-02	1.830900e-02	1.598749e-02	6.887330e-05	-1.605637e-02
2.251551882894240e-02	1.838893e-02	1.598422e-02	6.948493e-05	-1.605370e-02
2.261551882894240e-02	1.846884e-02	1.598094e-02	7.009922e-05	-1.605104e-02
2.271551882894240e-02	1.854874e-02	1.597766e-02	7.071618e-05	-1.604838e-02
2.281551882894240e-02	1.862862e-02	1.597438e-02	7.133580e-05	-1.604571e-02
2.291551882894240e-02	1.870848e-02	1.597109e-02	7.195808e-05	-1.604305e-02
2.301551882894240e-02	1.878833e-02	1.596781e-02	7.258303e-05	-1.604039e-02
2.311551882894240e-02	1.886816e-02	1.596452e-02	7.321063e-05	-1.603773e-02
2.321551882894239e-02	1.894797e-02	1.596123e-02	7.384090e-05	-1.603507e-02
2.331551882894239e-02	1.902777e-02	1.595793e-02	7.447382e-05	-1.603241e-02
2.341551882894239e-02	1.910755e-02	1.595464e-02	7.510941e-05	-1.602975e-02
2.351551882894239e-02	1.918732e-02	1.595134e-02	7.574766e-05	-1.602709e-02
2.361551882894239e-02	1.926707e-02	1.594804e-02	7.638856e-05	-1.602443e-02
2.371551882894239e-02	1.934680e-02	1.594474e-02	7.703212e-05	-1.602177e-02
2.381551882894239e-02	1.942651e-02	1.594144e-02	7.767834e-05	-1.601912e-02
2.391551882894239e-02	1.950621e-02	1.593813e-02	7.832722e-05	-1.601646e-02
2.401551882894239e-02	1.958589e-02	1.593482e-02	7.897875e-05	-1.601380e-02
2.411551882894239e-02	1.966556e-02	1.593152e-02	7.963294e-05	-1.601115e-02
2.421551882894239e-02	1.974521e-02	1.592820e-02	8.028978e-05	-1.600849e-02
2.431551882894239e-02	1.982484e-02	1.592489e-02	8.094928e-05	-1.600584e-02
2.441551882894239e-02	1.990446e-02	1.592157e-02	8.161143e-05	-1.600318e-02
2.451551882894239e-02	1.998406e-02	1.591825e-02	8.227624e-05	-1.600053e-02
2.461551882894239e-02	2.006364e-02	1.591494e-02	8.294370e-05	-1.599788e-02
2.471551882894239e-02	2.014321e-02	1.591161e-02	8.361381e-05	-1.599523e-02
2.481551882894239e-02	2.022276e-02	1.590829e-02	8.428657e-05	-1.599257e-02
2.491551882894238e-02	2.030229e-02	1.590496e-02	8.496198e-05	-1.598992e-02
2.501551882894238e-02	2.038181e-02	1.590163e-02	8.564005e-05	-1.598727e-02
2.511551882894238e-02	2.046131e-02	1.589830e-02	8.632077e-05	-1.598462e-02
2.521551882894238e-02	2.054079e-02	1.589497e-02	8.700413e-05	-1.598197e-02
2.531551882894238e-02	2.062026e-02	1.589163e-02	8.769015e-05	-1.597933e-02
2.541551882894238e-02	2.069971e-02	1.588830e-02	8.837881e-05	-1.597668e-02
2.551551882894238e-02	2.077914e-02	1.588496e-02	8.907012e-05	-1.597403e-02
2.561551882894238e-02	2.085856e-02	1.588162e-02	8.976408e-05	-1.597138e-02
2.571551882894238e-02	2.093796e-02	1.587828e-02	9.046069e-05	-1.596873e-02
2.581551882894238e-02	2.101734e-02	1.587493e-02	9.115993e-05	-1.596609e-02
2.591551882894238e-02	2.109670e-02	1.587158e-02	9.186183e-05	-1.596344e-02
2.601551882894238e-02	2.117605e-02	1.586823e-02	9.256638e-05	-1.596080e-02
2.611551882894238e-02	2.125539e-02	1.586488e-02	9.327356e-05	-1.595815e-02
2.621551882894238e-02	2.133470e-02	1.586153e-02	9.398340e-05	-1.595551e-02
2.631551882894238e-02	2.141400e-02	1.585817e-02	9.469588e-05	-1.595287e-02
2.641551882894238e-02	2.149328e-02	1.585481e-02	9.541099e-05	-1.595022e-02
2.651551882894237e-02	2.157255e-02	1.585145e-02	9.612875e-05	-1.594758e-02
2.661551882894237e-02	2.165180e-02	1.584809e-02	9.684915e-05	-1.594494e-02
2.671551882894237e-02	2.173103e-02	1.584473e-02	9.757220e-05	-1.594230e-02
2.681551882894237e-02	2.181025e-02	1.584136e-02	9.829788e-05	-1.593966e-02
2.691551882894237e-02	2.188944e-02	1.583799e-02	9.902621e-05	-1.593702e-02
2.701551882894237e-02	2.196863e-02	1.583462e-02	9.975717e-05	-1.593438e-02
2.711551882894237e-02	2.204779e-02	1.583125e-02	1.004908e-04	-1.593174e-02
2.721551882894237e-02	2.212694e-02	1.582788e-02	1.012270e-04	-1.592910e-02
2.731551882894237e-02	2.220607e-02	1.582450e-02	1.019659e-04	-1.592646e-02
2.741551882894237e-02	2.228518e-02	1.582112e-02	1.027074e-04	-1.592383e-02
2.751551882894237e-02	2.236428e-02	1.581774e-02	1.034516e-04	-1.592119e-02
2.761551882894237e-02	2.244336e-02	1.581436e-02	1.041984e-04	-1.591855e-02
2.771551882894237e-02	2.252242e-02	1.581097e-02	1.049478e-04	-1.591592e-02
2.781551882894237e-02	2.260147e-02	1.580758e-02	1.056998e-04	-1.591328e-02
2.791551882894237e-02	2.268050e-02	1.580420e-02	1.064545e-04	-1.591065e-02
2.801551882894237e-02	2.275951e-02	1.580080e-02	1.072119e-04	-1.590802e-02
2.811551882894237e-02	2.283851e-02	1.579741e-02	1.079718e-04	-1.590538e-02
2.821551882894236e-02	2.291749e-02	1.579402e-02	1.087344e-04	-1.590275e-02
2.831551882894236e-02	2.299645e-02	1.579062e-02	1.094997e-04	-1.590012e-02
