time	V(n001)	I(C1)	I(L1)	I(R1)
1.881721867083457e-03	3.130398e-03	3.322702e-02	1.964033e-06	-3.322899e-02
1.981721867083456e-03	3.296519e-03	3.322127e-02	2.178263e-06	-3.322345e-02
2.081721867083456e-03	3.462611e-03	3.321551e-02	2.403567e-06	-3.321791e-02
2.181721867083456e-03	3.628674e-03	3.320974e-02	2.639943e-06	-3.321238e-02
2.281721867083456e-03	3.794708e-03	3.320396e-02	2.887389e-06	-3.320684e-02
2.381721867083456e-03	3.960713e-03	3.319816e-02	3.145903e-06	-3.320131e-02
2.481721867083455e-03	4.126690e-03	3.319236e-02	3.415483e-06	-3.319578e-02
2.581721867083455e-03	4.292637e-03	3.318655e-02	3.696127e-06	-3.319025e-02
2.681721867083455e-03	4.458555e-03	3.318073e-02	3.987833e-06	-3.318471e-02
2.781721867083455e-03	4.624444e-03	3.317489e-02	4.290599e-06	-3.317919e-02
2.881721867083455e-03	4.790304e-03	3.316905e-02	4.604424e-06	-3.317366e-02
2.981721867083455e-03	4.956135e-03	3.316320e-02	4.929305e-06	-3.316813e-02
3.081721867083454e-03	5.121936e-03	3.315734e-02	5.265240e-06	-3.316260e-02
3.181721867083454e-03	5.287708e-03	3.315146e-02	5.612228e-06	-3.315708e-02
3.281721867083454e-03	5.453451e-03	3.314558e-02	5.970267e-06	-3.315155e-02
3.381721867083454e-03	5.619164e-03	3.313969e-02	6.339353e-06	-3.314603e-02
3.481721867083454e-03	5.784847e-03	3.313379e-02	6.719486e-06	-3.314051e-02
3.581721867083454e-03	5.950502e-03	3.312787e-02	7.110664e-06	-3.313498e-02
3.681721867083453e-03	6.116126e-03	3.312195e-02	7.512885e-06	-3.312946e-02
3.781721867083453e-03	6.281721e-03	3.311602e-02	7.926146e-06	-3.312394e-02
3.881721867083453e-03	6.447286e-03	3.311007e-02	8.350446e-06	-3.311842e-02
3.981721867083453e-03	6.612822e-03	3.310412e-02	8.785782e-06	-3.311291e-02
4.081721867083454e-03	6.778328e-03	3.309816e-02	9.232153e-06	-3.310739e-02
4.181721867083454e-03	6.943803e-03	3.309218e-02	9.689556e-06	-3.310187e-02
4.281721867083454e-03	7.109249e-03	3.308620e-02	1.015799e-05	-3.309636e-02
4.381721867083454e-03	7.274665e-03	3.308021e-02	1.063745e-05	-3.309084e-02
4.481721867083455e-03	7.440052e-03	3.307420e-02	1.112794e-05	-3.308533e-02
4.581721867083455e-03	7.605407e-03	3.306819e-02	1.162946e-05	-3.307982e-02
4.681721867083455e-03	7.770733e-03	3.306217e-02	1.214200e-05	-3.307431e-02
4.781721867083455e-03	7.936029e-03	3.305613e-02	1.266555e-05	-3.306880e-02
4.881721867083456e-03	8.101295e-03	3.305009e-02	1.320013e-05	-3.306329e-02
4.981721867083456e-03	8.266530e-03	3.304404e-02	1.374572e-05	-3.305778e-02
5.081721867083456e-03	8.431735e-03	3.303797e-02	1.430233e-05	-3.305228e-02
5.181721867083456e-03	8.596909e-03	3.303190e-02	1.486995e-05	-3.304677e-02
5.281721867083457e-03	8.762054e-03	3.302582e-02	1.544858e-05	-3.304126e-02
5.381721867083457e-03	8.927167e-03	3.301972e-02	1.603822e-05	-3.303576e-02
5.481721867083457e-03	9.092251e-03	3.301362e-02	1.663887e-05	-3.303026e-02
5.581721867083458e-03	9.257304e-03	3.300751e-02	1.725052e-05	-3.302476e-02
5.681721867083458e-03	9.422326e-03	3.300138e-02	1.787317e-05	-3.301926e-02
5.781721867083458e-03	9.587318e-03	3.299525e-02	1.850683e-05	-3.301376e-02
5.881721867083458e-03	9.752278e-03	3.298911e-02	1.915148e-05	-3.300826e-02
5.981721867083459e-03	9.917209e-03	3.298295e-02	1.980713e-05	-3.300276e-02
6.081721867083459e-03	1.008211e-02	3.297679e-02	2.047377e-05	-3.299726e-02
6.181721867083459e-03	1.024698e-02	3.297061e-02	2.115140e-05	-3.299177e-02
6.281721867083459e-03	1.041181e-02	3.296443e-02	2.184003e-05	-3.298627e-02
6.381721867083460e-03	1.057662e-02	3.295824e-02	2.253964e-05	-3.298078e-02
6.481721867083460e-03	1.074140e-02	3.295204e-02	2.325024e-05	-3.297529e-02
6.581721867083460e-03	1.090614e-02	3.294582e-02	2.397182e-05	-3.296980e-02
6.681721867083460e-03	1.107085e-02	3.293960e-02	2.470439e-05	-3.296430e-02
6.781721867083461e-03	1.123554e-02	3.293337e-02	2.544793e-05	-3.295882e-02
6.881721867083461e-03	1.140019e-02	3.292713e-02	2.620246e-05	-3.295333e-02
6.981721867083461e-03	1.156481e-02	3.292087e-02	2.696795e-05	-3.294784e-02
7.081721867083461e-03	1.172940e-02	3.291461e-02	2.774443e-05	-3.294235e-02
7.181721867083462e-03	1.189395e-02	3.290834e-02	2.853187e-05	-3.293687e-02
7.281721867083462e-03	1.205848e-02	3.290205e-02	2.933028e-05	-3.293138e-02
7.381721867083462e-03	1.222297e-02	3.289576e-02	3.013966e-05	-3.292590e-02
7.481721867083463e-03	1.238744e-02	3.288946e-02	3.096001e-05	-3.292042e-02
7.581721867083463e-03	1.255187e-02	3.288314e-02	3.179131e-05	-3.291494e-02
7.681721867083463e-03	1.271627e-02	3.287682e-02	3.263358e-05	-3.290946e-02
7.781721867083463e-03	1.288064e-02	3.287049e-02	3.348681e-05	-3.290398e-02
7.881721867083464e-03	1.304497e-02	3.286415e-02	3.435100e-05	-3.289850e-02
7.981721867083463e-03	1.320928e-02	3.285780e-02	3.522614e-05	-3.289302e-02
8.081721867083462e-03	1.337355e-02	3.285144e-02	3.611223e-05	-3.288755e-02
8.181721867083462e-03	1.353779e-02	3.284506e-02	3.700927e-05	-3.288207e-02
8.281721867083461e-03	1.370200e-02	3.283868e-02	3.791726e-05	-3.287660e-02
8.381721867083461e-03	1.386618e-02	3.283229e-02	3.883620e-05	-3.287113e-02
8.481721867083460e-03	1.403033e-02	3.282589e-02	3.976608e-05	-3.286565e-02
8.581721867083459e-03	1.419444e-02	3.281948e-02	4.070690e-05	-3.286019e-02
8.681721867083459e-03	1.435852e-02	3.281306e-02	4.165867e-05	-3.285472e-02
8.781721867083458e-03	1.452257e-02	3.280663e-02	4.262137e-05	-3.284925e-02
8.881721867083458e-03	1.468659e-02	3.280019e-02	4.359500e-05	-3.284378e-02
8.981721867083457e-03	1.485057e-02	3.279373e-02	4.457957e-05	-3.283831e-02
9.081721867083456e-03	1.501452e-02	3.278727e-02	4.557507e-05	-3.283285e-02
9.181721867083456e-03	1.517844e-02	3.278080e-02	4.658150e-05	-3.282738e-02
9.281721867083455e-03	1.534233e-02	3.277432e-02	4.759886e-05	-3.282192e-02
9.381721867083454e-03	1.550619e-02	3.276783e-02	4.862713e-05	-3.281646e-02
9.481721867083454e-03	1.567001e-02	3.276133e-02	4.966634e-05	-3.281100e-02
9.581721867083453e-03	1.583380e-02	3.275482e-02	5.071646e-05	-3.280554e-02
9.681721867083453e-03	1.599756e-02	3.274830e-02	5.177750e-05	-3.280008e-02
9.781721867083452e-03	1.616128e-02	3.274177e-02	5.284946e-05	-3.279462e-02
9.881721867083451e-03	1.632498e-02	3.273524e-02	5.393233e-05	-3.278917e-02
9.981721867083451e-03	1.648864e-02	3.272869e-02	5.502612e-05	-3.278371e-02
1.008172186708345e-02	1.665226e-02	3.272213e-02	5.613081e-05	-3.277826e-02
1.018172186708345e-02	1.681586e-02	3.271556e-02	5.724641e-05	-3.277281e-02
1.028172186708345e-02	1.697942e-02	3.270898e-02	5.837292e-05	-3.276735e-02
1.038172186708345e-02	1.714295e-02	3.270239e-02	5.951033e-05	-3.276190e-02
1.048172186708345e-02	1.730644e-02	3.269579e-02	6.065863e-05	-3.275645e-02
1.058172186708345e-02	1.746991e-02	3.268918e-02	6.181784e-05	-3.275100e-02
1.068172186708345e-02	1.763333e-02	3.268257e-02	6.298794e-05	-3.274556e-02
1.078172186708345e-02	1.779673e-02	3.267594e-02	6.416894e-05	-3.274011e-02
1.088172186708345e-02	1.796009e-02	3.266930e-02	6.536083e-05	-3.273466e-02
1.098172186708344e-02	1.812342e-02	3.266266e-02	6.656361e-05	-3.272922e-02
1.108172186708344e-02	1.828672e-02	3.265600e-02	6.777728e-05	-3.272378e-02
1.118172186708344e-02	1.844998e-02	3.264933e-02	6.900184e-05	-3.271833e-02
1.128172186708344e-02	1.861321e-02	3.264266e-02	7.023726e-05	-3.271289e-02
1.138172186708344e-02	1.877641e-02	3.263597e-02	7.148358e-05	-3.270745e-02
1.148172186708344e-02	1.893957e-02	3.262927e-02	7.274078e-05	-3.270201e-02
1.158172186708344e-02	1.910270e-02	3.262257e-02	7.400885e-05	-3.269657e-02
1.168172186708344e-02	1.926580e-02	3.261585e-02	7.528780e-05	-3.269114e-02
1.178172186708344e-02	1.942886e-02	3.260913e-02	7.657761e-05	-3.268570e-02
1.188172186708344e-02	1.959189e-02	3.260239e-02	7.787830e-05	-3.268027e-02
1.198172186708344e-02	1.975488e-02	3.259565e-02	7.918985e-05	-3.267484e-02
1.208172186708344e-02	1.991785e-02	3.258889e-02	8.051227e-05	-3.266941e-02
1.218172186708344e-02	2.008078e-02	3.258213e-02	8.184555e-05	-3.266397e-02
1.228172186708344e-02	2.024367e-02	3.257535e-02	8.318970e-05	-3.265854e-02
1.238172186708344e-02	2.040653e-02	3.256857e-02	8.454470e-05	-3.265312e-02
1.248172186708344e-02	2.056935e-02	3.256178e-02	8.591055e-05	-3.264769e-02
1.258172186708344e-02	2.073215e-02	3.255497e-02	8.728726e-05	-3.264226e-02
1.268172186708343e-02	2.089490e-02	3.254816e-02	8.867482e-05	-3.263684e-02
1.278172186708343e-02	2.105763e-02	3.254134e-02	9.007324e-05	-3.263141e-02
1.288172186708343e-02	2.122032e-02	3.253451e-02	9.148250e-05	-3.262599e-02
1.298172186708343e-02	2.138297e-02	3.252767e-02	9.290260e-05	-3.262057e-02
1.308172186708343e-02	2.154559e-02	3.252081e-02	9.433355e-05	-3.261515e-02
1.318172186708343e-02	2.170818e-02	3.251395e-02	9.577533e-05	-3.260973e-02
1.328172186708343e-02	2.187073e-02	3.250708e-02	9.722796e-05	-3.260431e-02
1.338172186708343e-02	2.203325e-02	3.250020e-02	9.869142e-05	-3.259889e-02
1.348172186708343e-02	2.219573e-02	3.249331e-02	1.001657e-04	-3.259347e-02
1.358172186708343e-02	2.235818e-02	3.248641e-02	1.016508e-04	-3.258806e-02
1.368172186708343e-02	2.252060e-02	3.247950e-02	1.031468e-04	-3.258265e-02
1.378172186708343e-02	2.268298e-02	3.247258e-02	1.046536e-04	-3.257724e-02
1.388172186708343e-02	2.284532e-02	3.246565e-02	1.061712e-04	-3.257182e-02
1.398172186708343e-02	2.300764e-02	3.245871e-02	1.076996e-04	-3.256641e-02
1.408172186708343e-02	2.316991e-02	3.245176e-02	1.092388e-04	-3.256100e-02
1.418172186708343e-02	2.333215e-02	3.244480e-02	1.107889e-04	-3.255560e-02
1.428172186708342e-02	2.349436e-02	3.243784e-02	1.123498e-04	-3.255019e-02
1.438172186708342e-02	2.365653e-02	3.243086e-02	1.139215e-04	-3.254478e-02
1.448172186708342e-02	2.381867e-02	3.242387e-02	1.155040e-04	-3.253938e-02
1.458172186708342e-02	2.398077e-02	3.241688e-02	1.170973e-04	-3.253397e-02
1.468172186708342e-02	2.414284e-02	3.240987e-02	1.187014e-04	-3.252857e-02
1.478172186708342e-02	2.430487e-02	3.240285e-02	1.203163e-04	-3.252317e-02
1.488172186708342e-02	2.446687e-02	3.239583e-02	1.219420e-04	-3.251777e-02
1.498172186708342e-02	2.462883e-02	3.238880e-02	1.235785e-04	-3.251237e-02
1.508172186708342e-02	2.479075e-02	3.238175e-02	1.252258e-04	-3.250698e-02
1.518172186708342e-02	2.495264e-02	3.237469e-02	1.268839e-04	-3.250158e-02
1.528172186708342e-02	2.511450e-02	3.236763e-02	1.285528e-04	-3.249618e-02
1.538172186708342e-02	2.527632e-02	3.236056e-02	1.302325e-04	-3.249079e-02
1.548172186708342e-02	2.543811e-02	3.235347e-02	1.319230e-04	-3.248540e-02
1.558172186708342e-02	2.559986e-02	3.234638e-02	1.336243e-04	-3.248001e-02
1.568172186708342e-02	2.576157e-02	3.233928e-02	1.353363e-04	-3.247461e-02
1.578172186708342e-02	2.592325e-02	3.233217e-02	1.370591e-04	-3.246922e-02
1.588172186708342e-02	2.608489e-02	3.232504e-02	1.387927e-04	-3.246384e-02
1.598172186708342e-02	2.624650e-02	3.231791e-02	1.405371e-04	-3.245845e-02
1.608172186708342e-02	2.640807e-02	3.231077e-02	1.422922e-04	-3.245306e-02
1.618172186708342e-02	2.656961e-02	3.230362e-02	1.440581e-04	-3.244768e-02
1.628172186708341e-02	2.673111e-02	3.229646e-02	1.458348e-04	-3.244230e-02
1.638172186708341e-02	2.689257e-02	3.228929e-02	1.476223e-04	-3.243691e-02
1.648172186708341e-02	2.705400e-02	3.228211e-02	1.494205e-04	-3.243153e-02
1.658172186708341e-02	2.721539e-02	3.227492e-02	1.512294e-04	-3.242615e-02
1.668172186708341e-02	2.737675e-02	3.226773e-02	1.530492e-04	-3.242078e-02
1.678172186708341e-02	2.753807e-02	3.226052e-02	1.548797e-04	-3.241540e-02
1.688172186708341e-02	2.769936e-02	3.225330e-02	1.567209e-04	-3.241002e-02
1.698172186708341e-02	2.786060e-02	3.224607e-02	1.585729e-04	-3.240465e-02
1.708172186708341e-02	2.802181e-02	3.223884e-02	1.604356e-04	-3.239927e-02
1.718172186708341e-02	2.818299e-02	3.223159e-02	1.623091e-04	-3.239390e-02
1.728172186708341e-02	2.834413e-02	3.222433e-02	1.641933e-04	-3.238853e-02
1.738172186708341e-02	2.850523e-02	3.221707e-02	1.660883e-04	-3.238316e-02
1.748172186708341e-02	2.866630e-02	3.220979e-02	1.679940e-04	-3.237779e-02
1.758172186708341e-02	2.882733e-02	3.220251e-02	1.699104e-04	-3.237242e-02
1.768172186708341e-02	2.898833e-02	3.219522e-02	1.718376e-04	-3.236705e-02
1.778172186708341e-02	2.914928e-02	3.218792e-02	1.737755e-04	-3.236169e-02
1.788172186708340e-02	2.931021e-02	3.218060e-02	1.757242e-04	-3.235633e-02
1.798172186708340e-02	2.947109e-02	3.217328e-02	1.776835e-04	-3.235096e-02
1.808172186708340e-02	2.963194e-02	3.216595e-02	1.796536e-04	-3.234560e-02
1.818172186708340e-02	2.979275e-02	3.215861e-02	1.816344e-04	-3.234024e-02
1.828172186708340e-02	2.995352e-02	3.215126e-02	1.836260e-04	-3.233488e-02
1.838172186708340e-02	3.011426e-02	3.214389e-02	1.856282e-04	-3.232953e-02
1.848172186708340e-02	3.027496e-02	3.213653e-02	1.876412e-04	-3.232417e-02
1.858172186708340e-02	3.043563e-02	3.212915e-02	1.896648e-04	-3.231881e-02
1.868172186708340e-02	3.059625e-02	3.212176e-02	1.916992e-04	-3.231346e-02
1.878172186708340e-02	3.075684e-02	3.211436e-02	1.937443e-04	-3.230811e-02
1.888172186708340e-02	3.091740e-02	3.210695e-02	1.958001e-04	-3.230275e-02
1.898172186708340e-02	3.107791e-02	3.209954e-02	1.978666e-04	-3.229740e-02
1.908172186708340e-02	3.123839e-02	3.209211e-02	1.999438e-04	-3.229205e-02
1.918172186708340e-02	3.139884e-02	3.208467e-02	2.020317e-04	-3.228671e-02
1.928172186708340e-02	3.155924e-02	3.207723e-02	2.041303e-04	-3.228136e-02
1.938172186708340e-02	3.171961e-02	3.206977e-02	2.062396e-04	-3.227601e-02
1.948172186708340e-02	3.187994e-02	3.206231e-02	2.083595e-04	-3.227067e-02
1.958172186708339e-02	3.204023e-02	3.205483e-02	2.104902e-04	-3.226532e-02
1.968172186708339e-02	3.220049e-02	3.204735e-02	2.126315e-04	-3.225998e-02
1.978172186708339e-02	3.236070e-02	3.203986e-02	2.147836e-04	-3.225464e-02
1.988172186708339e-02	3.252089e-02	3.203236e-02	2.169463e-04	-3.224931e-02
1.998172186708339e-02	3.268103e-02	3.202485e-02	2.191197e-04	-3.224397e-02
2.008172186708339e-02	3.284113e-02	3.201732e-02	2.213037e-04	-3.223863e-02
2.018172186708339e-02	3.300120e-02	3.200980e-02	2.234984e-04	-3.223329e-02
2.028172186708339e-02	3.316123e-02	3.200226e-02	2.257038e-04	-3.222796e-02
2.038172186708339e-02	3.332122e-02	3.199470e-02	2.279199e-04	-3.222262e-02
2.048172186708339e-02	3.348118e-02	3.198715e-02	2.301466e-04	-3.221729e-02
2.058172186708339e-02	3.364110e-02	3.197958e-02	2.323840e-04	-3.221196e-02
2.068172186708339e-02	3.380097e-02	3.197200e-02	2.346321e-04	-3.220664e-02
2.078172186708339e-02	3.396082e-02	3.196441e-02	2.368908e-04	-3.220131e-02
2.088172186708339e-02	3.412062e-02	3.195682e-02	2.391602e-04	-3.219598e-02
2.098172186708339e-02	3.428038e-02	3.194921e-02	2.414402e-04	-3.219065e-02
2.108172186708339e-02	3.444011e-02	3.194160e-02	2.437308e-04	-3.218533e-02
2.118172186708338e-02	3.459980e-02	3.193397e-02	2.460322e-04	-3.218001e-02
2.128172186708338e-02	3.475945e-02	3.192634e-02	2.483441e-04	-3.217468e-02
2.138172186708338e-02	3.491906e-02	3.191870e-02	2.506667e-04	-3.216936e-02
2.148172186708338e-02	3.507864e-02	3.191105e-02	2.529999e-04	-3.216404e-02
2.158172186708338e-02	3.523817e-02	3.190338e-02	2.553438e-04	-3.215873e-02
2.168172186708338e-02	3.539767e-02	3.189571e-02	2.576984e-04	-3.215341e-02
2.178172186708338e-02	3.555713e-02	3.188803e-02	2.600635e-04	-3.214810e-02
2.188172186708338e-02	3.571655e-02	3.188034e-02	2.624393e-04	-3.214278e-02
2.198172186708338e-02	3.587594e-02	3.187265e-02	2.648256e-04	-3.213747e-02
2.208172186708338e-02	3.603528e-02	3.186493e-02	2.672227e-04	-3.213216e-02
2.218172186708338e-02	3.619458e-02	3.185722e-02	2.696303e-04	-3.212685e-02
2.228172186708338e-02	3.635385e-02	3.184949e-02	2.720486e-04	-3.212154e-02
2.238172186708338e-02	3.651308e-02	3.184175e-02	2.744775e-04	-3.211623e-02
2.248172186708338e-02	3.667227e-02	3.183401e-02	2.769170e-04	-3.211093e-02
2.258172186708338e-02	3.683142e-02	3.182625e-02	2.793671e-04	-3.210562e-02
2.268172186708338e-02	3.699053e-02	3.181849e-02	2.818278e-04	-3.210032e-02
2.278172186708338e-02	3.714960e-02	3.181072e-02	2.842991e-04	-3.209502e-02
2.288172186708337e-02	3.730864e-02	3.180293e-02	2.867810e-04	-3.208971e-02
2.298172186708337e-02	3.746763e-02	3.179514e-02	2.892735e-04	-3.208441e-02
2.308172186708337e-02	3.762659e-02	3.178734e-02	2.917767e-04	-3.207912e-02
2.318172186708337e-02	3.778550e-02	3.177953e-02	2.942904e-04	-3.207382e-02
2.328172186708337e-02	3.794438e-02	3.177170e-02	2.968147e-04	-3.206852e-02
2.338172186708337e-02	3.810322e-02	3.176388e-02	2.993496e-04	-3.206323e-02
2.348172186708337e-02	3.826202e-02	3.175604e-02	3.018951e-04	-3.205793e-02
2.358172186708337e-02	3.842078e-02	3.174819e-02	3.044512e-04	-3.205264e-02
2.368172186708337e-02	3.857950e-02	3.174033e-02	3.070178e-04	-3.204735e-02
2.378172186708337e-02	3.873819e-02	3.173247e-02	3.095951e-04	-3.204206e-02
2.388172186708337e-02	3.889683e-02	3.172459e-02	3.121828e-04	-3.203677e-02
2.398172186708337e-02	3.905543e-02	3.171670e-02	3.147812e-04	-3.203148e-02
2.408172186708337e-02	3.921400e-02	3.170881e-02	3.173902e-04	-3.202620e-02
2.418172186708337e-02	3.937252e-02	3.170091e-02	3.200097e-04	-3.202092e-02
2.428172186708337e-02	3.953100e-02	3.169299e-02	3.226398e-04	-3.201563e-02
2.438172186708337e-02	3.968945e-02	3.168507e-02	3.252805e-04	-3.201035e-02
2.448172186708336e-02	3.984785e-02	3.167714e-02	3.279317e-04	-3.200507e-02
2.458172186708336e-02	4.000622e-02	3.166920e-02	3.305935e-04	-3.199979e-02
2.468172186708336e-02	4.016455e-02	3.166125e-02	3.332658e-04	-3.199451e-02
2.478172186708336e-02	4.032283e-02	3.165329e-02	3.359487e-04	-3.198924e-02
2.488172186708336e-02	4.048108e-02	3.164532e-02	3.386422e-04	-3.198396e-02
2.498172186708336e-02	4.063929e-02	3.163734e-02	3.413462e-04	-3.197869e-02
2.508172186708336e-02	4.079745e-02	3.162936e-02	3.440607e-04	-3.197342e-02
2.518172186708336e-02	4.095558e-02	3.162136e-02	3.467858e-04	-3.196815e-02
2.528172186708336e-02	4.111367e-02	3.161336e-02	3.495214e-04	-3.196288e-02
2.538172186708336e-02	4.127171e-02	3.160534e-02	3.522676e-04	-3.195761e-02
2.548172186708336e-02	4.142972e-02	3.159732e-02	3.550242e-04	-3.195234e-02
2.558172186708336e-02	4.158769e-02	3.158928e-02	3.577915e-04	-3.194708e-02
2.568172186708336e-02	4.174561e-02	3.158125e-02	3.605692e-04	-3.194181e-02
2.578172186708336e-02	4.190350e-02	3.157319e-02	3.633575e-04	-3.193655e-02
2.588172186708336e-02	4.206134e-02	3.156513e-02	3.661563e-04	-3.193129e-02
2.598172186708336e-02	4.221915e-02	3.155706e-02	3.689656e-04	-3.192603e-02
2.608172186708336e-02	4.237692e-02	3.154898e-02	3.717855e-04	-3.192077e-02
2.618172186708335e-02	4.253464e-02	3.154090e-02	3.746158e-04	-3.191551e-02
2.628172186708335e-02	4.269233e-02	3.153280e-02	3.774567e-04	-3.191026e-02
2.638172186708335e-02	4.284997e-02	3.152469e-02	3.803081e-04	-3.190500e-02
2.648172186708335e-02	4.300757e-02	3.151658e-02	3.831700e-04	-3.189975e-02
2.658172186708335e-02	4.316514e-02	3.150845e-02	3.860424e-04	-3.189449e-02
2.668172186708335e-02	4.332266e-02	3.150032e-02	3.889253e-04	-3.188924e-02
2.678172186708335e-02	4.348014e-02	3.149218e-02	3.918187e-04	-3.188400e-02
2.688172186708335e-02	4.363758e-02	3.148403e-02	3.947226e-04	-3.187875e-02
2.698172186708335e-02	4.379498e-02	3.147586e-02	3.976370e-04	-3.187350e-02
2.708172186708335e-02	4.395234e-02	3.146769e-02	4.005618e-04	-3.186826e-02
2.718172186708335e-02	4.410965e-02	3.145951e-02	4.034972e-04	-3.186301e-02
2.728172186708335e-02	4.426693e-02	3.145133e-02	4.064431e-04	-3.185777e-02
2.738172186708335e-02	4.442417e-02	3.144313e-02	4.093994e-04	-3.185253e-02
2.748172186708335e-02	4.458136e-02	3.143492e-02	4.123662e-04	-3.184729e-02
2.758172186708335e-02	4.473852e-02	3.142671e-02	4.153436e-04	-3.184205e-02
2.768172186708335e-02	4.489563e-02	3.141848e-02	4.183313e-04	-3.183681e-02
2.778172186708334e-02	4.505270e-02	3.141025e-02	4.213296e-04	-3.183158e-02
2.788172186708334e-02	4.520973e-02	3.140200e-02	4.243383e-04	-3.182634e-02
2.798172186708334e-02	4.536672e-02	3.139375e-02	4.273575e-04	-3.182111e-02
2.808172186708334e-02	4.552367e-02	3.138549e-02	4.303871e-04	-3.181588e-02
2.818172186708334e-02	4.568058e-02	3.137722e-02	4.334273e-04	-3.181065e-02
