time	V(n001)	I(C1)	I(L1)	I(R1)
2.804559669674871e-03	1.395437e-02	4.952832e-02	6.531769e-06	-4.953485e-02
2.904559669674871e-03	1.444957e-02	4.951134e-02	7.005167e-06	-4.951835e-02
3.004559669674871e-03	1.494460e-02	4.949435e-02	7.495070e-06	-4.950185e-02
3.104559669674870e-03	1.543945e-02	4.947735e-02	8.001471e-06	-4.948535e-02
3.204559669674870e-03	1.593414e-02	4.946034e-02	8.524364e-06	-4.946886e-02
3.304559669674870e-03	1.642866e-02	4.944332e-02	9.063743e-06	-4.945238e-02
3.404559669674870e-03	1.692301e-02	4.942628e-02	9.619604e-06	-4.943590e-02
3.504559669674870e-03	1.741719e-02	4.940924e-02	1.019194e-05	-4.941943e-02
3.604559669674870e-03	1.791119e-02	4.939218e-02	1.078075e-05	-4.940296e-02
3.704559669674869e-03	1.840503e-02	4.937511e-02	1.138602e-05	-4.938650e-02
3.804559669674869e-03	1.889870e-02	4.935804e-02	1.200774e-05	-4.937004e-02
3.904559669674869e-03	1.939219e-02	4.934095e-02	1.264593e-05	-4.935359e-02
4.004559669674869e-03	1.988552e-02	4.932385e-02	1.330055e-05	-4.933715e-02
4.104559669674869e-03	2.037867e-02	4.930674e-02	1.397162e-05	-4.932071e-02
4.204559669674869e-03	2.087165e-02	4.928962e-02	1.465913e-05	-4.930428e-02
4.304559669674870e-03	2.136446e-02	4.927249e-02	1.536306e-05	-4.928785e-02
4.404559669674870e-03	2.185710e-02	4.925535e-02	1.608342e-05	-4.927143e-02
4.504559669674870e-03	2.234957e-02	4.923819e-02	1.682020e-05	-4.925501e-02
4.604559669674871e-03	2.284186e-02	4.922103e-02	1.757339e-05	-4.923860e-02
4.704559669674871e-03	2.333399e-02	4.920386e-02	1.834299e-05	-4.922220e-02
4.804559669674871e-03	2.382594e-02	4.918667e-02	1.912898e-05	-4.920580e-02
4.904559669674871e-03	2.431772e-02	4.916948e-02	1.993138e-05	-4.918941e-02
5.004559669674872e-03	2.480933e-02	4.915227e-02	2.075016e-05	-4.917302e-02
5.104559669674872e-03	2.530077e-02	4.913506e-02	2.158533e-05	-4.915664e-02
5.204559669674872e-03	2.579203e-02	4.911783e-02	2.243687e-05	-4.914027e-02
5.304559669674872e-03	2.628312e-02	4.910059e-02	2.330479e-05	-4.912389e-02
5.404559669674873e-03	2.677404e-02	4.908334e-02	2.418908e-05	-4.910753e-02
5.504559669674873e-03	2.726479e-02	4.906609e-02	2.508972e-05	-4.909118e-02
5.604559669674873e-03	2.775536e-02	4.904881e-02	2.600673e-05	-4.907482e-02
5.704559669674873e-03	2.824577e-02	4.903153e-02	2.694008e-05	-4.905847e-02
5.804559669674874e-03	2.873600e-02	4.901424e-02	2.788977e-05	-4.904213e-02
5.904559669674874e-03	2.922605e-02	4.899694e-02	2.885581e-05	-4.902580e-02
6.004559669674874e-03	2.971593e-02	4.897963e-02	2.983817e-05	-4.900947e-02
6.104559669674874e-03	3.020564e-02	4.896231e-02	3.083686e-05	-4.899314e-02
6.204559669674875e-03	3.069518e-02	4.894498e-02	3.185188e-05	-4.897683e-02
6.304559669674875e-03	3.118454e-02	4.892763e-02	3.288320e-05	-4.896051e-02
6.404559669674875e-03	3.167373e-02	4.891028e-02	3.393084e-05	-4.894421e-02
6.504559669674875e-03	3.216275e-02	4.889292e-02	3.499478e-05	-4.892791e-02
6.604559669674876e-03	3.265159e-02	4.887554e-02	3.607502e-05	-4.891161e-02
6.704559669674876e-03	3.314026e-02	4.885815e-02	3.717155e-05	-4.889533e-02
6.804559669674876e-03	3.362875e-02	4.884076e-02	3.828436e-05	-4.887904e-02
6.904559669674877e-03	3.411707e-02	4.882335e-02	3.941346e-05	-4.886276e-02
7.004559669674877e-03	3.460522e-02	4.880593e-02	4.055883e-05	-4.884649e-02
7.104559669674877e-03	3.509319e-02	4.878851e-02	4.172047e-05	-4.883023e-02
7.204559669674877e-03	3.558099e-02	4.877107e-02	4.289837e-05	-4.881397e-02
7.304559669674878e-03	3.606861e-02	4.875362e-02	4.409253e-05	-4.879771e-02
7.404559669674878e-03	3.655606e-02	4.873616e-02	4.530294e-05	-4.878147e-02
7.504559669674878e-03	3.704334e-02	4.871869e-02	4.652959e-05	-4.876522e-02
7.604559669674878e-03	3.753044e-02	4.870121e-02	4.777249e-05	-4.874898e-02
7.704559669674879e-03	3.801736e-02	4.868372e-02	4.903162e-05	-4.873275e-02
7.804559669674879e-03	3.850411e-02	4.866622e-02	5.030697e-05	-4.871653e-02
7.904559669674878e-03	3.899069e-02	4.864871e-02	5.159855e-05	-4.870031e-02
8.004559669674878e-03	3.947708e-02	4.863119e-02	5.290635e-05	-4.868410e-02
8.104559669674877e-03	3.996331e-02	4.861366e-02	5.423035e-05	-4.866789e-02
8.204559669674876e-03	4.044936e-02	4.859612e-02	5.557056e-05	-4.865169e-02
8.304559669674876e-03	4.093523e-02	4.857856e-02	5.692697e-05	-4.863549e-02
8.404559669674875e-03	4.142093e-02	4.856100e-02	5.829957e-05	-4.861930e-02
8.504559669674875e-03	4.190645e-02	4.854343e-02	5.968835e-05	-4.860312e-02
8.604559669674874e-03	4.239180e-02	4.852585e-02	6.109333e-05	-4.858694e-02
8.704559669674873e-03	4.287697e-02	4.850825e-02	6.251447e-05	-4.857077e-02
8.804559669674873e-03	4.336196e-02	4.849065e-02	6.395178e-05	-4.855460e-02
8.904559669674872e-03	4.384678e-02	4.847303e-02	6.540526e-05	-4.853844e-02
9.004559669674872e-03	4.433142e-02	4.845541e-02	6.687489e-05	-4.852229e-02
9.104559669674871e-03	4.481589e-02	4.843778e-02	6.836068e-05	-4.850614e-02
9.204559669674870e-03	4.530018e-02	4.842013e-02	6.986261e-05	-4.849000e-02
9.304559669674870e-03	4.578429e-02	4.840248e-02	7.138069e-05	-4.847386e-02
9.404559669674869e-03	4.626823e-02	4.838481e-02	7.291489e-05	-4.845773e-02
9.504559669674869e-03	4.675199e-02	4.836714e-02	7.446523e-05	-4.844160e-02
9.604559669674868e-03	4.723557e-02	4.834945e-02	7.603168e-05	-4.842548e-02
9.704559669674867e-03	4.771898e-02	4.833175e-02	7.761426e-05	-4.840937e-02
9.804559669674867e-03	4.820221e-02	4.831405e-02	7.921294e-05	-4.839326e-02
9.904559669674866e-03	4.868526e-02	4.829633e-02	8.082773e-05	-4.837716e-02
1.000455966967487e-02	4.916813e-02	4.827860e-02	8.245862e-05	-4.836106e-02
1.010455966967486e-02	4.965083e-02	4.826087e-02	8.410560e-05	-4.834497e-02
1.020455966967486e-02	5.013335e-02	4.824312e-02	8.576866e-05	-4.832889e-02
1.030455966967486e-02	5.061569e-02	4.822536e-02	8.744781e-05	-4.831281e-02
1.040455966967486e-02	5.109786e-02	4.820760e-02	8.914303e-05	-4.829674e-02
