time,V,IC,IL,IR,R,L,C,vs
0.0,0.0,0.0,0.0,0.0,100,5,0.0005,0.5
9.999999717180683e-10,9.999999e-12,5e-06,2.002e-21,-5e-06,100,5,0.0005,0.5
1.023999971359302e-09,1.024576e-11,5.12e-06,2.051229e-21,-5.12e-06,100,5,0.0005,0.5
1.071999970641769e-09,1.07488e-11,5.36e-06,2.152103e-21,-5.36e-06,100,5,0.0005,0.5
1.167999969206704e-09,1.1824e-11,5.84e-06,2.369017e-21,-5.84e-06,100,5,0.0005,0.5
1.3599999663365731e-09,1.425088e-11,6.799999e-06,2.87014e-21,-6.799999e-06,100,5,0.0005,0.5
1.743999960596311e-09,2.021056e-11,8.72e-06,4.194651e-21,-8.72e-06,100,5,0.0005,0.5
2.511999949115788e-09,3.65536e-11,1.256e-05,8.557407e-21,-1.256e-05,100,5,0.0005,0.5
4.0479999261547405e-09,8.69344e-11,2.024e-05,2.753524e-20,-2.024e-05,100,5,0.0005,0.5
7.119999880232647e-09,2.584749e-10,3.56e-05,1.336793e-19,-3.56e-05,100,5,0.0005,0.5
1.3263999788388461e-08,8.846712e-10,6.631999e-05,8.361534999999999e-19,-6.631999e-05,100,5,0.0005,0.5
2.555199960470009e-08,3.269526e-09,0.00012776,5.941307e-18,-0.00012776,100,5,0.0005,0.5
5.012799923732333e-08,1.256908e-08,0.0002506399,4.486812e-17,-0.0002506399,100,5,0.0005,0.5
9.927999850256981e-08,4.928756e-08,0.0004963995,3.489132e-16,-0.0004963995,100,5,0.0005,0.5
1.51571279977442e-07,1.148741e-07,0.0007578552,1.207349e-15,-0.0007578552,100,5,0.0005,0.5
2.064329591870651e-07,2.130775e-07,0.001032163,3.006567e-15,-0.001032163,100,5,0.0005,0.5
2.693053699605649e-07,3.626313e-07,0.001346523,6.626216e-15,-0.001346523,100,5,0.0005,0.5
3.557266847967456e-07,6.327109e-07,0.001778627,1.522815e-14,-0.001778627,100,5,0.0005,0.5
4.66279172085021e-07,1.087083e-06,0.002331385,3.424099e-14,-0.002331385,100,5,0.0005,0.5
6.155283842202626e-07,1.894373e-06,0.003077623,7.873915e-14,-0.003077623,100,5,0.0005,0.5
8.084079171026916e-07,3.267604e-06,0.004042007,1.783034e-13,-0.004042007,100,5,0.0005,0.5
1e-06,4.999971e-06,0.00499995,3.367039e-13,-0.00499995,100,5,0.0005,0.5
1.36344562574977e-06,8.634378e-06,0.004999914,8.322391e-13,-0.004999914,100,5,0.0005,0.5
1.724342951310631e-06,1.224328e-05,0.004999877,1.585709e-12,-0.004999877,100,5,0.0005,0.5
2.381670736987821e-06,1.881635e-05,0.004999812,3.627346e-12,-0.004999812,100,5,0.0005,0.5
3.696326308342202e-06,3.196224e-05,0.00499968,1.030298e-11,-0.00499968,100,5,0.0005,0.5
6.325637451050962e-06,5.825298e-05,0.004999417,3.402337e-11,-0.004999417,100,5,0.0005,0.5
1.158425973646848e-05,0.0001108303,0.004998892,1.229379e-10,-0.004998892,100,5,0.0005,0.5
2e-05,0.000194962,0.00499805,3.802847e-10,-0.00499805,100,5,0.0005,0.5
2.105172445708351e-05,0.0002054749,0.004997945,4.235053e-10,-0.004997945,100,5,0.0005,0.5
2.315517337125052e-05,0.0002265003,0.004997734,5.143691e-10,-0.004997735,100,5,0.0005,0.5
2.736207119958453e-05,0.0002685484,0.004997314,7.226311e-10,-0.004997314,100,5,0.0005,0.5
3.577586685625257e-05,0.0003526341,0.004996473,1.245281e-09,-0.004996473,100,5,0.0005,0.5
5.260345816958864e-05,0.000520763,0.00499479,2.714998e-09,-0.004994792,100,5,0.0005,0.5
8.625864079626078e-05,0.0008568508,0.004991424,7.351383e-09,-0.004991432,100,5,0.0005,0.5
0.0001535690060496,0.001528347,0.004984693,2.340624e-08,-0.004984716,100,5,0.0005,0.5
0.0002535690060496,0.002524286,0.004974693,6.393256e-08,-0.004974757,100,5,0.0005,0.5
0.0003535690060496,0.003518224,0.004964693,1.243577e-07,-0.004964818,100,5,0.0005,0.5
0.0004535690060496,0.004510163,0.004954694,2.046415e-07,-0.004954898,100,5,0.0005,0.5
0.0005535690060496,0.005500102,0.004944694,3.047442e-07,-0.004944999,100,5,0.0005,0.5
0.0006535690060496,0.006488041,0.004934695,4.246256e-07,-0.00493512,100,5,0.0005,0.5
0.0007535690060496,0.00747398,0.004924696,5.642458e-07,-0.00492526,100,5,0.0005,0.5
0.0008535690060496,0.008457919,0.004914697,7.235648e-07,-0.004915421,100,5,0.0005,0.5
0.0009535690060496,0.009439859,0.004904699,9.025425e-07,-0.004905601,100,5,0.0005,0.5
0.0010535690060496,0.0104198,0.004894701,1.101139e-06,-0.004895802,100,5,0.0005,0.5
0.0011535690060496,0.01139774,0.004884703,1.319314e-06,-0.004886023,100,5,0.0005,0.5
0.0012535690060496,0.01237368,0.004874706,1.557029e-06,-0.004876263,100,5,0.0005,0.5
0.0013535690060496,0.01334762,0.004864709,1.814242e-06,-0.004866524,100,5,0.0005,0.5
0.0014535690060496,0.01431956,0.004854714,2.090913e-06,-0.004856804,100,5,0.0005,0.5
0.0015535690060496,0.01528951,0.004844718,2.387004e-06,-0.004847105,100,5,0.0005,0.5
0.0016535690060496,0.01625745,0.004834723,2.702473e-06,-0.004837425,100,5,0.0005,0.5
0.0017535690060496,0.0172234,0.004824729,3.037282e-06,-0.004827766,100,5,0.0005,0.5
0.0018535690060496,0.01818734,0.004814735,3.391389e-06,-0.004818127,100,5,0.0005,0.5
0.0019535690060496,0.01914929,0.004804743,3.764756e-06,-0.004808507,100,5,0.0005,0.5
0.0020535690060496,0.02010924,0.00479475,4.157341e-06,-0.004798908,100,5,0.0005,0.5
0.0021535690060496,0.02106719,0.004784759,4.569105e-06,-0.004789328,100,5,0.0005,0.5
0.0022535690060496,0.02202314,0.004774768,5.000008e-06,-0.004779769,100,5,0.0005,0.5
0.0023535690060496,0.0229771,0.004764779,5.450011e-06,-0.004770229,100,5,0.0005,0.5
0.0024535690060496,0.02392906,0.004754791,5.919072e-06,-0.00476071,100,5,0.0005,0.5
0.0025535690060496,0.02487901,0.004744803,6.407152e-06,-0.00475121,100,5,0.0005,0.5
0.0026535690060496,0.02582698,0.004734816,6.914212e-06,-0.00474173,100,5,0.0005,0.5
0.0027535690060496,0.02677294,0.00472483,7.440211e-06,-0.004732271,100,5,0.0005,0.5
0.0028535690060496,0.02771691,0.004714846,7.98511e-06,-0.004722831,100,5,0.0005,0.5
0.0029535690060496,0.02865888,0.004704862,8.548867e-06,-0.004713411,100,5,0.0005,0.5
0.0030535690060496,0.02959885,0.00469488,9.131444e-06,-0.004704012,100,5,0.0005,0.5
0.0031535690060496,0.03053683,0.004684899,9.732801e-06,-0.004694632,100,5,0.0005,0.5
0.0032535690060496,0.03147281,0.004674919,1.03529e-05,-0.004685272,100,5,0.0005,0.5
0.0033535690060496,0.0324068,0.00466494,1.099169e-05,-0.004675932,100,5,0.0005,0.5
0.0034535690060496,0.03333879,0.004654963,1.164915e-05,-0.004666612,100,5,0.0005,0.5
0.0035535690060496,0.03426879,0.004644987,1.232522e-05,-0.004657312,100,5,0.0005,0.5
0.0036535690060496,0.03519678,0.004635012,1.301988e-05,-0.004648032,100,5,0.0005,0.5
0.0037535690060496,0.03612279,0.004625039,1.373308e-05,-0.004638772,100,5,0.0005,0.5
0.0038535690060496,0.0370468,0.004615067,1.446477e-05,-0.004629532,100,5,0.0005,0.5
0.0039535690060496,0.03796882,0.004605097,1.521493e-05,-0.004620312,100,5,0.0005,0.5
0.0040535690060496,0.03888884,0.004595128,1.59835e-05,-0.004611112,100,5,0.0005,0.5
0.0041535690060496,0.03980687,0.004585161,1.677046e-05,-0.004601931,100,5,0.0005,0.5
0.0042535690060496,0.0407229,0.004575195,1.757576e-05,-0.004592771,100,5,0.0005,0.5
0.0043535690060496,0.04163695,0.004565231,1.839936e-05,-0.004583631,100,5,0.0005,0.5
0.0044535690060496,0.042549,0.004555269,1.924122e-05,-0.00457451,100,5,0.0005,0.5
0.0045535690060496,0.04345905,0.004545308,2.01013e-05,-0.004565409,100,5,0.0005,0.5
0.0046535690060496,0.04436712,0.004535349,2.097956e-05,-0.004556329,100,5,0.0005,0.5
0.0047535690060496,0.04527319,0.004525392,2.187596e-05,-0.004547268,100,5,0.0005,0.5
0.0048535690060496,0.04617728,0.004515437,2.279046e-05,-0.004538227,100,5,0.0005,0.5
0.0049535690060496,0.04707937,0.004505483,2.372303e-05,-0.004529206,100,5,0.0005,0.5
0.0050535690060496,0.04797947,0.004495532,2.467362e-05,-0.004520205,100,5,0.0005,0.5
0.0051535690060496,0.04887758,0.004485582,2.564219e-05,-0.004511224,100,5,0.0005,0.5
0.0052535690060496,0.0497737,0.004475634,2.66287e-05,-0.004502263,100,5,0.0005,0.5
