time,V,IC,IL,IR,R,L,C,vs
0.0,0.0,0.0,0.0,0.0,30,3,0.01,1.5
9.999999717180683e-10,5e-12,5e-05,1.668333e-21,-5e-05,30,3,0.01,1.5
1.023999971092636e-09,5.12288e-12,5.12e-05,1.709357e-21,-5.12e-05,30,3,0.01,1.5
1.0719999698417702e-09,5.3744e-12,5.36e-05,1.793419e-21,-5.36e-05,30,3,0.01,1.5
1.167999967340038e-09,5.912e-12,5.84e-05,1.974181e-21,-5.84e-05,30,3,0.01,1.5
1.359999962336573e-09,7.12544e-12,6.8e-05,2.391783e-21,-6.8e-05,30,3,0.01,1.5
1.743999952329645e-09,1.010528e-11,8.719999e-05,3.495542e-21,-8.719999e-05,30,3,0.01,1.5
2.511999932315788e-09,1.82768e-11,0.0001256,7.131173e-21,-0.0001256,30,3,0.01,1.5
4.0479998922880744e-09,4.34672e-11,0.0002024,2.294603e-20,-0.0002024,30,3,0.01,1.5
7.119999812232647e-09,1.292374e-10,0.000356,1.113994e-19,-0.000356,30,3,0.01,1.5
1.326399965212179e-08,4.423356e-10,0.0006632,6.967945999999999e-19,-0.0006632,30,3,0.01,1.5
2.5551999331900092e-08,1.634763e-09,0.0012776,4.95109e-18,-0.0012776,30,3,0.01,1.5
5.012799869145668e-08,6.284542e-09,0.0025064,3.739011e-17,-0.0025064,30,3,0.01,1.5
9.927999741056985e-08,2.464379e-08,0.004963999,2.907611e-16,-0.004963999,30,3,0.01,1.5
1.616621536473158e-07,6.533912e-08,0.008083105,1.226329e-15,-0.008083105,30,3,0.01,1.5
2.310703237090396e-07,1.334862e-07,0.01155351,3.526369e-15,-0.01155351,30,3,0.01,1.5
2.978997705370257e-07,2.218631e-07,0.01489498,7.484364e-15,-0.01489498,30,3,0.01,1.5
3.974777397863028e-07,3.949737e-07,0.01987387,1.772165e-14,-0.01987387,30,3,0.01,1.5
5.170804366764203e-07,6.684326e-07,0.025854,3.891945e-14,-0.025854,30,3,0.01,1.5
6.866521567990298e-07,1.17873e-06,0.03433257,9.112403e-14,-0.03433257,30,3,0.01,1.5
8.980935433834202e-07,2.01643e-06,0.04490461,2.037225e-13,-0.04490461,30,3,0.01,1.5
1e-06,2.5e-06,0.04999992,2.804315e-13,-0.04999992,30,3,0.01,1.5
1.20381291323316e-06,3.519062e-06,0.04999988,4.848923e-13,-0.04999988,30,3,0.01,1.5
1.562397402276613e-06,5.311979e-06,0.04999982,1.012672e-12,-0.04999982,30,3,0.01,1.5
2.094765515755946e-06,7.973808e-06,0.04999973,2.191495e-12,-0.04999973,30,3,0.01,1.5
3.159501742714611e-06,1.329745e-05,0.04999956,5.96621e-12,-0.04999956,30,3,0.01,1.5
5.288974196631941e-06,2.394468e-05,0.0499992,1.91839e-11,-0.0499992,30,3,0.01,1.5
9.547919104466602e-06,4.523891e-05,0.04999849,6.829209e-11,-0.04999849,30,3,0.01,1.5
1.806580892013592e-05,8.782648e-05,0.04999707,2.571982e-10,-0.04999707,30,3,0.01,1.5
2e-05,9.749684e-05,0.04999675,3.169399e-10,-0.04999675,30,3,0.01,1.5
2.072376341048969e-05,0.0001011154,0.04999663,3.413345e-10,-0.04999663,30,3,0.01,1.5
2.217129023146908e-05,0.0001083525,0.04999639,3.918696e-10,-0.04999639,30,3,0.01,1.5
2.506634387342785e-05,0.0001228267,0.04999591,5.034156e-10,-0.04999591,30,3,0.01,1.5
3.08564511573454e-05,0.0001517746,0.04999494,7.684107e-10,-0.04999494,30,3,0.01,1.5
4.243666572518049e-05,0.0002096687,0.04999301,1.466009e-09,-0.04999301,30,3,0.01,1.5
6.559709486085068e-05,0.0003254501,0.04998915,3.531606e-09,-0.04998915,30,3,0.01,1.5
0.0001119179531321,0.0005569863,0.04998142,1.034414e-08,-0.04998143,30,3,0.01,1.5
0.0002045596696748,0.001019951,0.04996597,3.469251e-08,-0.049966,30,3,0.01,1.5
0.0003045596696748,0.001519527,0.04994927,7.701715e-08,-0.04994935,30,3,0.01,1.5
0.0004045596696748,0.002018937,0.04993257,1.359915e-07,-0.0499327,30,3,0.01,1.5
0.0005045596696748,0.002518179,0.04991585,2.116101e-07,-0.04991606,30,3,0.01,1.5
0.0006045596696748,0.003017253,0.04989912,3.038673e-07,-0.04989943,30,3,0.01,1.5
0.0007045596696748,0.003516161,0.04988238,4.127575e-07,-0.0498828,30,3,0.01,1.5
0.0008045596696748,0.004014901,0.04986563,5.382752e-07,-0.04986617,30,3,0.01,1.5
0.0009045596696748,0.004513474,0.04984887,6.804148e-07,-0.04984955,30,3,0.01,1.5
0.0010045596696748,0.005011878,0.0498321,8.391706e-07,-0.04983294,30,3,0.01,1.5
0.0011045596696748,0.005510116,0.04981532,1.014537e-06,-0.04981633,30,3,0.01,1.5
0.0012045596696748,0.006008185,0.04979852,1.206509e-06,-0.04979973,30,3,0.01,1.5
0.0013045596696748,0.006506086,0.04978171,1.41508e-06,-0.04978313,30,3,0.01,1.5
0.0014045596696748,0.007003819,0.0497649,1.640245e-06,-0.04976654,30,3,0.01,1.5
0.0015045596696748,0.007501384,0.04974807,1.881998e-06,-0.04974996,30,3,0.01,1.5
0.0016045596696748,0.00799878,0.04973123,2.140334e-06,-0.04973337,30,3,0.01,1.5
0.0017045596696748,0.008496009,0.04971438,2.415247e-06,-0.0497168,30,3,0.01,1.5
0.0018045596696748,0.008993068,0.04969753,2.706732e-06,-0.04970023,30,3,0.01,1.5
0.0019045596696748,0.009489959,0.04968065,3.014782e-06,-0.04968367,30,3,0.01,1.5
0.0020045596696748,0.009986681,0.04966377,3.339393e-06,-0.04966711,30,3,0.01,1.5
0.0021045596696748,0.01048323,0.04964688,3.680558e-06,-0.04965056,30,3,0.01,1.5
0.0022045596696748,0.01097962,0.04962998,4.038272e-06,-0.04963401,30,3,0.01,1.5
0.0023045596696748,0.01147583,0.04961306,4.41253e-06,-0.04961747,30,3,0.01,1.5
0.0024045596696748,0.01197188,0.04959613,4.803324e-06,-0.04960094,30,3,0.01,1.5
0.0025045596696748,0.01246776,0.0495792,5.210652e-06,-0.04958441,30,3,0.01,1.5
0.0026045596696748,0.01296346,0.04956225,5.634505e-06,-0.04956789,30,3,0.01,1.5
0.0027045596696748,0.013459,0.04954529,6.074879e-06,-0.04955137,30,3,0.01,1.5
0.0028045596696748,0.01395437,0.04952832,6.531769e-06,-0.04953485,30,3,0.01,1.5
0.0029045596696748,0.01444957,0.04951134,7.005167e-06,-0.04951835,30,3,0.01,1.5
0.0030045596696748,0.0149446,0.04949435,7.49507e-06,-0.04950185,30,3,0.01,1.5
0.0031045596696748,0.01543945,0.04947735,8.001471e-06,-0.04948535,30,3,0.01,1.5
0.0032045596696748,0.01593414,0.04946034,8.524364e-06,-0.04946886,30,3,0.01,1.5
0.0033045596696748,0.01642866,0.04944332,9.063743e-06,-0.04945238,30,3,0.01,1.5
0.0034045596696748,0.01692301,0.04942628,9.619604e-06,-0.0494359,30,3,0.01,1.5
0.0035045596696748,0.01741719,0.04940924,1.019194e-05,-0.04941943,30,3,0.01,1.5
0.0036045596696748,0.01791119,0.04939218,1.078075e-05,-0.04940296,30,3,0.01,1.5
0.0037045596696748,0.01840503,0.04937511,1.138602e-05,-0.0493865,30,3,0.01,1.5
0.0038045596696748,0.0188987,0.04935804,1.200774e-05,-0.04937004,30,3,0.01,1.5
0.0039045596696748,0.01939219,0.04934095,1.264593e-05,-0.04935359,30,3,0.01,1.5
0.0040045596696748,0.01988552,0.04932385,1.330055e-05,-0.04933715,30,3,0.01,1.5
0.0041045596696748,0.02037867,0.04930674,1.397162e-05,-0.04932071,30,3,0.01,1.5
0.0042045596696748,0.02087165,0.04928962,1.465913e-05,-0.04930428,30,3,0.01,1.5
0.0043045596696748,0.02136446,0.04927249,1.536306e-05,-0.04928785,30,3,0.01,1.5
0.0044045596696748,0.0218571,0.04925535,1.608342e-05,-0.04927143,30,3,0.01,1.5
0.0045045596696748,0.02234957,0.04923819,1.68202e-05,-0.04925501,30,3,0.01,1.5
0.0046045596696748,0.02284186,0.04922103,1.757339e-05,-0.0492386,30,3,0.01,1.5
0.0047045596696748,0.02333399,0.04920386,1.834299e-05,-0.0492222,30,3,0.01,1.5
0.0048045596696748,0.02382594,0.04918667,1.912898e-05,-0.0492058,30,3,0.01,1.5
0.0049045596696748,0.02431772,0.04916948,1.993138e-05,-0.04918941,30,3,0.01,1.5
0.0050045596696748,0.02480933,0.04915227,2.075016e-05,-0.04917302,30,3,0.01,1.5
0.0051045596696748,0.02530077,0.04913506,2.158533e-05,-0.04915664,30,3,0.01,1.5
0.0052045596696748,0.02579203,0.04911783,2.243687e-05,-0.04914027,30,3,0.01,1.5
0.0053045596696748,0.02628312,0.04910059,2.330479e-05,-0.04912389,30,3,0.01,1.5
0.0054045596696748,0.02677404,0.04908334,2.418908e-05,-0.04910753,30,3,0.01,1.5
0.0055045596696748,0.02726479,0.04906609,2.508972e-05,-0.04909118,30,3,0.01,1.5
0.0056045596696748,0.02775536,0.04904881,2.600673e-05,-0.04907482,30,3,0.01,1.5
0.0057045596696748,0.02824577,0.04903153,2.694008e-05,-0.04905847,30,3,0.01,1.5
0.0058045596696748,0.028736,0.04901424,2.788977e-05,-0.04904213,30,3,0.01,1.5
0.0059045596696748,0.02922605,0.04899694,2.885581e-05,-0.0490258,30,3,0.01,1.5
0.0060045596696748,0.02971593,0.04897963,2.983817e-05,-0.04900947,30,3,0.01,1.5
0.0061045596696748,0.03020564,0.04896231,3.083686e-05,-0.04899314,30,3,0.01,1.5
0.0062045596696748,0.03069518,0.04894498,3.185188e-05,-0.04897683,30,3,0.01,1.5
0.0063045596696748,0.03118454,0.04892763,3.28832e-05,-0.04896051,30,3,0.01,1.5
0.0064045596696748,0.03167373,0.04891028,3.393084e-05,-0.04894421,30,3,0.01,1.5
0.0065045596696748,0.03216275,0.04889292,3.499478e-05,-0.04892791,30,3,0.01,1.5
0.0066045596696748,0.03265159,0.04887554,3.607502e-05,-0.04891161,30,3,0.01,1.5
0.0067045596696748,0.03314026,0.04885815,3.717155e-05,-0.04889533,30,3,0.01,1.5
0.0068045596696748,0.03362875,0.04884076,3.828436e-05,-0.04887904,30,3,0.01,1.5
0.0069045596696748,0.03411707,0.04882335,3.941346e-05,-0.04886276,30,3,0.01,1.5
0.0070045596696748,0.03460522,0.04880593,4.055883e-05,-0.04884649,30,3,0.01,1.5
0.0071045596696748,0.03509319,0.04878851,4.172047e-05,-0.04883023,30,3,0.01,1.5
0.0072045596696748,0.03558099,0.04877107,4.289837e-05,-0.04881397,30,3,0.01,1.5
0.0073045596696748,0.03606861,0.04875362,4.409253e-05,-0.04879771,30,3,0.01,1.5
0.0074045596696748,0.03655606,0.04873616,4.530294e-05,-0.04878147,30,3,0.01,1.5
0.0075045596696748,0.03704334,0.04871869,4.652959e-05,-0.04876522,30,3,0.01,1.5
0.0076045596696748,0.03753044,0.04870121,4.777249e-05,-0.04874898,30,3,0.01,1.5
0.0077045596696748,0.03801736,0.04868372,4.903162e-05,-0.04873275,30,3,0.01,1.5
0.0078045596696748,0.03850411,0.04866622,5.030697e-05,-0.04871653,30,3,0.01,1.5
0.0079045596696748,0.03899069,0.04864871,5.159855e-05,-0.04870031,30,3,0.01,1.5
0.0080045596696748,0.03947708,0.04863119,5.290635e-05,-0.0486841,30,3,0.01,1.5
0.0081045596696748,0.03996331,0.04861366,5.423035e-05,-0.04866789,30,3,0.01,1.5
0.0082045596696748,0.04044936,0.04859612,5.557056e-05,-0.04865169,30,3,0.01,1.5
0.0083045596696748,0.04093523,0.04857856,5.692697e-05,-0.04863549,30,3,0.01,1.5
0.0084045596696748,0.04142093,0.048561,5.829957e-05,-0.0486193,30,3,0.01,1.5
0.0085045596696748,0.04190645,0.04854343,5.968835e-05,-0.04860312,30,3,0.01,1.5
0.0086045596696748,0.0423918,0.04852585,6.109333e-05,-0.04858694,30,3,0.01,1.5
0.0087045596696748,0.04287697,0.04850825,6.251447e-05,-0.04857077,30,3,0.01,1.5
0.0088045596696748,0.04336196,0.04849065,6.395178e-05,-0.0485546,30,3,0.01,1.5
0.0089045596696748,0.04384678,0.04847303,6.540526e-05,-0.04853844,30,3,0.01,1.5
0.0090045596696748,0.04433142,0.04845541,6.687489e-05,-0.04852229,30,3,0.01,1.5
0.0091045596696748,0.04481589,0.04843778,6.836068e-05,-0.04850614,30,3,0.01,1.5
0.0092045596696748,0.04530018,0.04842013,6.986261e-05,-0.04849,30,3,0.01,1.5
0.0093045596696748,0.04578429,0.04840248,7.138069e-05,-0.04847386,30,3,0.01,1.5
0.0094045596696748,0.04626823,0.04838481,7.291489e-05,-0.04845773,30,3,0.01,1.5
0.0095045596696748,0.04675199,0.04836714,7.446523e-05,-0.0484416,30,3,0.01,1.5
0.0096045596696748,0.04723557,0.04834945,7.603168e-05,-0.04842548,30,3,0.01,1.5
0.0097045596696748,0.04771898,0.04833175,7.761426e-05,-0.04840937,30,3,0.01,1.5
0.0098045596696748,0.04820221,0.04831405,7.921294e-05,-0.04839326,30,3,0.01,1.5
0.0099045596696748,0.04868526,0.04829633,8.082773e-05,-0.04837716,30,3,0.01,1.5
0.0100045596696748,0.04916813,0.0482786,8.245862e-05,-0.04836106,30,3,0.01,1.5
0.0101045596696748,0.04965083,0.04826087,8.41056e-05,-0.04834497,30,3,0.01,1.5
0.0102045596696748,0.05013335,0.04824312,8.576866e-05,-0.04832889,30,3,0.01,1.5
0.0103045596696748,0.05061569,0.04822536,8.744781e-05,-0.04831281,30,3,0.01,1.5
0.0104045596696748,0.05109786,0.0482076,8.914303e-05,-0.04829674,30,3,0.01,1.5
0.0105045596696748,0.05157984,0.04818982,9.085432e-05,-0.04828067,30,3,0.01,1.5
0.0106045596696748,0.05206165,0.04817203,9.258168e-05,-0.04826461,30,3,0.01,1.5
0.0107045596696748,0.05254329,0.04815423,9.432509e-05,-0.04824856,30,3,0.01,1.5
0.0108045596696748,0.05302474,0.04813642,9.608456e-05,-0.04823251,30,3,0.01,1.5
0.0109045596696748,0.05350601,0.04811861,9.786007e-05,-0.04821647,30,3,0.01,1.5
0.0110045596696748,0.05398711,0.04810078,9.965162e-05,-0.04820043,30,3,0.01,1.5
0.0111045596696748,0.05446803,0.04808294,0.0001014592,-0.0481844,30,3,0.01,1.5
0.0112045596696748,0.05494877,0.04806509,0.0001032828,-0.04816838,30,3,0.01,1.5
