time,V,IC,IL,IR,R,L,C,vs
0.0051433649910998,0.0380714,0.1460945,9.832812e-05,-0.1461929,10,1,0.02,1.5
0.0052433649910998,0.03880168,0.1460177,0.0001021718,-0.1461198,10,1,0.02,1.5
0.0053433649910998,0.03953157,0.1459408,0.0001060884,-0.1460468,10,1,0.02,1.5
0.0054433649910998,0.04026109,0.1458638,0.000110078,-0.1459739,10,1,0.02,1.5
0.0055433649910998,0.04099021,0.1457868,0.0001141406,-0.145901,10,1,0.02,1.5
0.0056433649910998,0.04171895,0.1457098,0.000118276,-0.1458281,10,1,0.02,1.5
0.0057433649910998,0.04244731,0.1456328,0.0001224843,-0.1457553,10,1,0.02,1.5
0.0058433649910998,0.04317528,0.1455557,0.0001267655,-0.1456825,10,1,0.02,1.5
0.0059433649910998,0.04390287,0.1454786,0.0001311193,-0.1456097,10,1,0.02,1.5
0.0060433649910998,0.04463007,0.1454014,0.000135546,-0.145537,10,1,0.02,1.5
0.0061433649910998,0.04535688,0.1453243,0.0001400453,-0.1454643,10,1,0.02,1.5
0.0062433649910998,0.04608331,0.1452471,0.0001446173,-0.1453917,10,1,0.02,1.5
0.0063433649910998,0.04680935,0.1451698,0.0001492619,-0.1453191,10,1,0.02,1.5
0.0064433649910998,0.04753501,0.1450925,0.0001539791,-0.1452465,10,1,0.02,1.5
0.0065433649910998,0.04826028,0.1450152,0.0001587689,-0.145174,10,1,0.02,1.5
0.0066433649910998,0.04898516,0.1449379,0.0001636311,-0.1451015,10,1,0.02,1.5
0.0067433649910998,0.04970966,0.1448605,0.0001685659,-0.145029,10,1,0.02,1.5
0.0068433649910998,0.05043377,0.144783,0.000173573,-0.1449566,10,1,0.02,1.5
0.0069433649910998,0.05115749,0.1447056,0.0001786526,-0.1448843,10,1,0.02,1.5
0.0070433649910998,0.05188082,0.1446281,0.0001838045,-0.1448119,10,1,0.02,1.5
0.0071433649910998,0.05260377,0.1445506,0.0001890287,-0.1447396,10,1,0.02,1.5
0.0072433649910998,0.05332633,0.144473,0.0001943252,-0.1446674,10,1,0.02,1.5
0.0073433649910998,0.0540485,0.1443955,0.0001996939,-0.1445951,10,1,0.02,1.5
0.0074433649910998,0.05477028,0.1443178,0.0002051348,-0.144523,10,1,0.02,1.5
0.0075433649910998,0.05549167,0.1442402,0.0002106479,-0.1444508,10,1,0.02,1.5
0.0076433649910998,0.05621268,0.1441625,0.0002162331,-0.1443787,10,1,0.02,1.5
0.0077433649910998,0.0569333,0.1440848,0.0002218904,-0.1443067,10,1,0.02,1.5
0.0078433649910998,0.05765353,0.144007,0.0002276197,-0.1442346,10,1,0.02,1.5
0.0079433649910998,0.05837337,0.1439292,0.000233421,-0.1441627,10,1,0.02,1.5
0.0080433649910998,0.05909282,0.1438514,0.0002392943,-0.1440907,10,1,0.02,1.5
0.0081433649910998,0.05981189,0.1437736,0.0002452395,-0.1440188,10,1,0.02,1.5
0.0082433649910998,0.06053056,0.1436957,0.0002512566,-0.1439469,10,1,0.02,1.5
0.0083433649910998,0.06124884,0.1436178,0.0002573455,-0.1438751,10,1,0.02,1.5
0.0084433649910998,0.06196674,0.1435398,0.0002635063,-0.1438033,10,1,0.02,1.5
0.0085433649910998,0.06268424,0.1434618,0.0002697388,-0.1437316,10,1,0.02,1.5
