time,V,IC,IL,IR,R,L,C,vs
0.0,0.0,0.0,0.0,0.0,30,3,0.02,0.5
9.999999717180683e-10,8.333333e-13,1.666667e-05,2.780555e-22,-1.666667e-05,30,3,0.02,0.5
1.023999971065969e-09,8.538133e-13,1.706667e-05,2.8489290000000003e-22,-1.706667e-05,30,3,0.02,0.5
1.07199996976177e-09,8.957333e-13,1.786667e-05,2.989032e-22,-1.786667e-05,30,3,0.02,0.5
1.167999967153371e-09,9.853332e-13,1.946667e-05,3.290301e-22,-1.946667e-05,30,3,0.02,0.5
1.359999961936573e-09,1.187573e-12,2.266667e-05,3.986306e-22,-2.266667e-05,30,3,0.02,0.5
1.743999951502978e-09,1.684213e-12,2.906667e-05,5.825904e-22,-2.906667e-05,30,3,0.02,0.5
2.511999930635788e-09,3.046133e-12,4.186666e-05,1.188529e-21,-4.186666e-05,30,3,0.02,0.5
4.047999888901408e-09,7.244533e-12,6.746667e-05,3.824339e-21,-6.746667e-05,30,3,0.02,0.5
7.119999805432648e-09,2.153957e-11,0.0001186667,1.856656e-20,-0.0001186667,30,3,0.02,0.5
1.3263999638495132e-08,7.372261e-11,0.0002210667,1.161324e-19,-0.0002210667,30,3,0.02,0.5
2.5551999304620092e-08,2.724605e-10,0.0004258667,8.251816999999999e-19,-0.0004258667,30,3,0.02,0.5
5.0127998636870014e-08,1.047424e-09,0.0008354666,6.231685e-18,-0.0008354666,30,3,0.02,0.5
9.927999730136985e-08,4.107299e-09,0.001654666,4.8460190000000005e-17,-0.001654666,30,3,0.02,0.5
1.975839946303695e-07,1.626685e-08,0.003293066,3.822742e-16,-0.003293066,30,3,0.02,0.5
3.256708928560321e-07,4.419271e-08,0.005427847,1.672963e-15,-0.005427847,30,3,0.02,0.5
4.439175962477859e-07,8.210991e-08,0.007398624,4.16212e-15,-0.007398624,30,3,0.02,0.5
5.83056915527676e-07,1.416484e-07,0.009717611,9.351071e-15,-0.009717611,30,3,0.02,0.5
7.660982020500007e-07,2.445447e-07,0.0127683,2.113265e-14,-0.0127683,30,3,0.02,0.5
1e-06,4.166668e-07,0.01666665,4.690914e-14,-0.01666665,30,3,0.02,0.5
1.321432400752152e-06,6.845269e-07,0.01666664,1.059024e-13,-0.01666664,30,3,0.02,0.5
1.717010819588714e-06,1.014175e-06,0.01666663,2.178975e-13,-0.01666663,30,3,0.02,0.5
2.294417881768807e-06,1.495346e-06,0.01666662,4.594003e-13,-0.01666662,30,3,0.02,0.5
3.449232006128994e-06,2.457688e-06,0.01666659,1.220237e-12,-0.01666659,30,3,0.02,0.5
5.758860254849367e-06,4.382365e-06,0.01666652,3.853234e-12,-0.01666652,30,3,0.02,0.5
1.037811675229012e-05,8.231696e-06,0.01666639,1.35645e-11,-0.01666639,30,3,0.02,0.5
1.961662974717161e-05,1.593027e-05,0.01666613,5.076795e-11,-0.01666613,30,3,0.02,0.5
2e-05,1.624974e-05,0.01666613,5.282409e-11,-0.01666613,30,3,0.02,0.5
2.076674050565679e-05,1.688867e-05,0.0166661,5.71405e-11,-0.0166661,30,3,0.02,0.5
2.230022151697036e-05,1.816652e-05,0.01666606,6.60999e-11,-0.01666606,30,3,0.02,0.5
2.53671835395975e-05,2.072222e-05,0.01666598,8.597829e-11,-0.01666598,30,3,0.02,0.5
3.150110758485179e-05,2.583359e-05,0.01666581,1.335733e-10,-0.01666581,30,3,0.02,0.5
4.376895567536036e-05,3.605616e-05,0.01666546,2.601156e-10,-0.01666546,30,3,0.02,0.5
6.83046518563775e-05,5.650068e-05,0.01666478,6.386067e-10,-0.01666478,30,3,0.02,0.5
0.0001173760442184,9.738722e-05,0.01666342,1.897189e-09,-0.01666342,30,3,0.02,0.5
0.0002155188289424,0.0001791502,0.01666069,6.420548e-09,-0.0166607,30,3,0.02,0.5
0.0003155188289424,0.0002624467,0.0166579,1.37805e-08,-0.01665792,30,3,0.02,0.5
0.0004155188289424,0.0003457293,0.01665512,2.391676e-08,-0.01665514,30,3,0.02,0.5
0.0005155188289424,0.0004289979,0.01665233,3.682888e-08,-0.01665237,30,3,0.02,0.5
0.0006155188289424,0.0005122526,0.01664954,5.251639e-08,-0.01664959,30,3,0.02,0.5
0.0007155188289424,0.0005954933,0.01664675,7.097881e-08,-0.01664682,30,3,0.02,0.5
0.0008155188289424,0.00067872,0.01664395,9.22157e-08,-0.01664404,30,3,0.02,0.5
0.0009155188289424,0.0007619328,0.01664115,1.162266e-07,-0.01664127,30,3,0.02,0.5
0.0010155188289424,0.0008451315,0.01663835,1.43011e-07,-0.0166385,30,3,0.02,0.5
0.0011155188289424,0.0009283163,0.01663555,1.725684e-07,-0.01663572,30,3,0.02,0.5
0.0012155188289424,0.001011487,0.01663275,2.048985e-07,-0.01663295,30,3,0.02,0.5
0.0013155188289424,0.001094644,0.01662994,2.400006e-07,-0.01663018,30,3,0.02,0.5
0.0014155188289424,0.001177786,0.01662713,2.778745e-07,-0.01662741,30,3,0.02,0.5
0.0015155188289424,0.001260915,0.01662432,3.185195e-07,-0.01662464,30,3,0.02,0.5
0.0016155188289424,0.00134403,0.0166215,3.619352e-07,-0.01662187,30,3,0.02,0.5
0.0017155188289424,0.00142713,0.01661869,4.081212e-07,-0.0166191,30,3,0.02,0.5
0.0018155188289424,0.001510217,0.01661587,4.57077e-07,-0.01661633,30,3,0.02,0.5
0.0019155188289424,0.001593289,0.01661305,5.08802e-07,-0.01661356,30,3,0.02,0.5
0.0020155188289424,0.001676347,0.01661023,5.632959e-07,-0.01661079,30,3,0.02,0.5
0.0021155188289424,0.001759391,0.0166074,6.205582e-07,-0.01660802,30,3,0.02,0.5
0.0022155188289424,0.001842421,0.01660457,6.805884e-07,-0.01660525,30,3,0.02,0.5
0.0023155188289424,0.001925437,0.01660174,7.43386e-07,-0.01660249,30,3,0.02,0.5
0.0024155188289424,0.002008438,0.01659891,8.089506e-07,-0.01659972,30,3,0.02,0.5
0.0025155188289424,0.002091426,0.01659608,8.772816e-07,-0.01659695,30,3,0.02,0.5
0.0026155188289424,0.002174399,0.01659324,9.483787e-07,-0.01659419,30,3,0.02,0.5
0.0027155188289424,0.002257358,0.0165904,1.022241e-06,-0.01659142,30,3,0.02,0.5
0.0028155188289424,0.002340303,0.01658756,1.098869e-06,-0.01658866,30,3,0.02,0.5
0.0029155188289424,0.002423234,0.01658471,1.178261e-06,-0.01658589,30,3,0.02,0.5
0.0030155188289424,0.00250615,0.01658187,1.260418e-06,-0.01658313,30,3,0.02,0.5
0.0031155188289424,0.002589052,0.01657902,1.345338e-06,-0.01658037,30,3,0.02,0.5
0.0032155188289424,0.00267194,0.01657617,1.433021e-06,-0.0165776,30,3,0.02,0.5
0.0033155188289424,0.002754814,0.01657332,1.523466e-06,-0.01657484,30,3,0.02,0.5
0.0034155188289424,0.002837674,0.01657046,1.616675e-06,-0.01657208,30,3,0.02,0.5
0.0035155188289424,0.002920519,0.0165676,1.712644e-06,-0.01656932,30,3,0.02,0.5
0.0036155188289424,0.00300335,0.01656474,1.811375e-06,-0.01656655,30,3,0.02,0.5
0.0037155188289424,0.003086166,0.01656188,1.912867e-06,-0.01656379,30,3,0.02,0.5
0.0038155188289424,0.003168968,0.01655902,2.01712e-06,-0.01656104,30,3,0.02,0.5
0.0039155188289424,0.003251756,0.01655615,2.124131e-06,-0.01655827,30,3,0.02,0.5
0.0040155188289424,0.00333453,0.01655328,2.233903e-06,-0.01655552,30,3,0.02,0.5
0.0041155188289424,0.003417289,0.01655041,2.346433e-06,-0.01655276,30,3,0.02,0.5
0.0042155188289424,0.003500034,0.01654754,2.461722e-06,-0.01655,30,3,0.02,0.5
0.0043155188289424,0.003582764,0.01654466,2.579768e-06,-0.01654724,30,3,0.02,0.5
0.0044155188289424,0.003665481,0.01654178,2.700572e-06,-0.01654448,30,3,0.02,0.5
0.0045155188289424,0.003748182,0.0165389,2.824133e-06,-0.01654173,30,3,0.02,0.5
0.0046155188289424,0.00383087,0.01653602,2.950451e-06,-0.01653897,30,3,0.02,0.5
0.0047155188289424,0.003913543,0.01653314,3.079524e-06,-0.01653622,30,3,0.02,0.5
0.0048155188289424,0.003996201,0.01653025,3.211353e-06,-0.01653346,30,3,0.02,0.5
0.0049155188289424,0.004078845,0.01652736,3.345937e-06,-0.01653071,30,3,0.02,0.5
0.0050155188289424,0.004161475,0.01652447,3.483276e-06,-0.01652795,30,3,0.02,0.5
0.0051155188289424,0.00424409,0.01652157,3.623368e-06,-0.0165252,30,3,0.02,0.5
0.0052155188289424,0.00432669,0.01651868,3.766215e-06,-0.01652244,30,3,0.02,0.5
0.0053155188289424,0.004409276,0.01651578,3.911814e-06,-0.01651969,30,3,0.02,0.5
0.0054155188289424,0.004491848,0.01651288,4.060166e-06,-0.01651694,30,3,0.02,0.5
0.0055155188289424,0.004574405,0.01650997,4.21127e-06,-0.01651419,30,3,0.02,0.5
0.0056155188289424,0.004656948,0.01650707,4.365126e-06,-0.01651143,30,3,0.02,0.5
0.0057155188289424,0.004739476,0.01650416,4.521733e-06,-0.01650868,30,3,0.02,0.5
0.0058155188289424,0.004821989,0.01650125,4.68109e-06,-0.01650593,30,3,0.02,0.5
0.0059155188289424,0.004904489,0.01649834,4.843198e-06,-0.01650318,30,3,0.02,0.5
0.0060155188289424,0.004986973,0.01649543,5.008055e-06,-0.01650043,30,3,0.02,0.5
0.0061155188289424,0.005069443,0.01649251,5.175662e-06,-0.01649768,30,3,0.02,0.5
0.0062155188289424,0.005151898,0.01648959,5.346018e-06,-0.01649494,30,3,0.02,0.5
0.0063155188289424,0.005234339,0.01648667,5.519121e-06,-0.01649219,30,3,0.02,0.5
0.0064155188289424,0.005316765,0.01648375,5.694973e-06,-0.01648944,30,3,0.02,0.5
0.0065155188289424,0.005399176,0.01648082,5.873572e-06,-0.0164867,30,3,0.02,0.5
0.0066155188289424,0.005481573,0.01647789,6.054917e-06,-0.01648395,30,3,0.02,0.5
0.0067155188289424,0.005563955,0.01647496,6.23901e-06,-0.0164812,30,3,0.02,0.5
0.0068155188289424,0.005646322,0.01647203,6.425847e-06,-0.01647846,30,3,0.02,0.5
0.0069155188289424,0.005728675,0.01646909,6.61543e-06,-0.01647571,30,3,0.02,0.5
0.0070155188289424,0.005811013,0.01646616,6.807758e-06,-0.01647297,30,3,0.02,0.5
