time,V,IC,IL,IR,R,L,C,vs
0.0,0.0,0.0,0.0,0.0,30,0.6,0.02,1.5
9.999999717180683e-10,2.5e-12,5e-05,4.170833e-21,-5e-05,30,0.6,0.02,1.5
1.023999971065969e-09,2.56144e-12,5.12e-05,4.273393e-21,-5.12e-05,30,0.6,0.02,1.5
1.07199996976177e-09,2.6872e-12,5.36e-05,4.483548e-21,-5.36e-05,30,0.6,0.02,1.5
1.167999967153371e-09,2.956e-12,5.84e-05,4.935452e-21,-5.84e-05,30,0.6,0.02,1.5
1.359999961936573e-09,3.56272e-12,6.8e-05,5.979458e-21,-6.8e-05,30,0.6,0.02,1.5
1.743999951502978e-09,5.05264e-12,8.719999e-05,8.738856e-21,-8.719999e-05,30,0.6,0.02,1.5
2.511999930635788e-09,9.138399e-12,0.0001256,1.782793e-20,-0.0001256,30,0.6,0.02,1.5
4.047999888901408e-09,2.17336e-11,0.0002024,5.736508e-20,-0.0002024,30,0.6,0.02,1.5
7.119999805432647e-09,6.461871e-11,0.000356,2.7849849999999996e-19,-0.000356,30,0.6,0.02,1.5
1.3263999638495122e-08,2.211678e-10,0.0006632,1.741987e-18,-0.0006632,30,0.6,0.02,1.5
2.555199930462009e-08,8.173816e-10,0.0012776,1.2377730000000001e-17,-0.0012776,30,0.6,0.02,1.5
5.012799863687e-08,3.142271e-09,0.0025064,9.347528e-17,-0.0025064,30,0.6,0.02,1.5
9.927999730136982e-08,1.23219e-08,0.004964,7.269029e-16,-0.004964,30,0.6,0.02,1.5
1.7323100247714e-07,3.751247e-08,0.008661549,3.79803e-15,-0.008661549,30,0.6,0.02,1.5
2.61452686573354e-07,8.544812e-08,0.01307263,1.283794e-14,-0.01307263,30,0.6,0.02,1.5
3.432805749877218e-07,1.473032e-07,0.01716402,2.870933e-14,-0.01716402,30,0.6,0.02,1.5
4.558036034075548e-07,2.596973e-07,0.02279017,6.687362e-14,-0.02279017,30,0.6,0.02,1.5
5.946356189989424e-07,4.419905e-07,0.02973177,1.480545e-13,-0.02973177,30,0.6,0.02,1.5
7.872488085282993e-07,7.747018e-07,0.03936242,3.433476e-13,-0.03936242,30,0.6,0.02,1.5
1e-06,1.250001e-06,0.04999996,7.023132e-13,-0.04999996,30,0.6,0.02,1.5
1.343110532122105e-06,2.107776e-06,0.04999993,1.662388e-12,-0.04999993,30,0.6,0.02,1.5
1.721292396340981e-06,3.053229e-06,0.0499999,3.288889e-12,-0.0499999,30,0.6,0.02,1.5
2.336343027830764e-06,4.590851e-06,0.04999985,7.206805e-12,-0.04999985,30,0.6,0.02,1.5
3.56644429081033e-06,7.666093e-06,0.04999974,1.977121e-11,-0.04999974,30,0.6,0.02,1.5
6.026646816769463e-06,1.381655e-05,0.04999954,6.381427e-11,-0.04999954,30,0.6,0.02,1.5
